uid,gid,player,solo,comb,sck,saf,blk,ints,pdef,frcv,forc,tdd,rety,tdret,peny,snp,fpts,game,seas,year,team,posd,jnum,dcp
128599,4016,PS-0550,0,0,0,0,0,0,1,0,0,0,0,0,0,17,1,2,1,2015,WAS,WLB,94,2
128600,4017,NS-0800,1,0,0,0,0,0,0,0,0,0,0,0,0,60,1,2,6,2015,MIA,LDT,93,1
128601,4017,BM-0800,1,1,0,0,0,0,1,0,0,0,0,0,17,72,0.8,2,7,2015,MIA,RCB,24,1
128602,4017,JJ-1620,9,3,0,0,0,0,0,0,0,0,0,0,0,72,10.5,2,3,2015,MIA,WLB,53,1
128603,4017,RJ-2000,8,3,0,0,0,0,0,0,0,0,0,0,0,73,9.5,2,6,2015,MIA,SS,20,1
128604,4017,OV-0200,1,0,0,0,0,0,0,0,0,0,0,0,20,46,-1,1,4,2015,MIA,RDE,50,1
128605,4017,BG-2100,5,1,0,0,0,0,2,0,0,0,0,0,0,72,7.5,2,10,2015,MIA,LCB,21,1
128606,4017,MT-0850,2,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,4,2015,MIA,FS,31,2
128607,4017,KS-0800,2,2,0,0,0,0,0,0,0,0,0,0,0,27,3,2,5,2015,MIA,MLB,52,1
128608,4017,JS-0230,5,0,0,0,0,0,0,0,0,0,0,0,0,36,5,1,1,2015,JAC,FS,36,2
128609,4017,AC-2250,5,1,0,0,0,0,0,0,0,0,0,0,0,66,5.5,2,2,2015,JAC,RCB,29,1
128610,4017,DM-1450,2,2,0,0,0,0,0,0,0,0,0,0,0,64,3,2,3,2015,JAC,RCB,35,2
128611,4017,TA-0600,1,0,0,0,0,0,0,0,0,0,0,0,15,42,-0.5,2,6,2015,JAC,DT,93,2
128612,4017,KM-2000,2,2,0,0,0,0,0,0,0,0,0,0,0,70,3,2,6,2015,MIA,SLB,55,1
128613,4017,WA-0050,2,2,0,0,0,0,0,0,0,0,0,0,5,55,2.5,2,2,2015,MIA,FS,35,1
128614,4017,EM-1200,1,0,0,0,0,0,0,0,0,0,0,0,0,57,1,2,6,2015,MIA,RDT,90,1
128615,4017,TS-2050,6,3,0,0,0,0,1,0,0,0,0,0,0,68,8.5,2,2,2015,JAC,OLB,50,1
128616,4017,CS-2350,1,1,0,0,0,0,0,0,0,0,0,0,5,20,1,2,2,2015,JAC,LDE,98,3
128617,4017,DH-4000,1,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,5,2015,JAC,LCB,31,1
128618,4017,SB-1600,4,1,0.5,0,0,0,0,0,0,0,0,0,0,68,6.5,2,6,2015,JAC,FS,38,1
128619,4017,RD-0650,0,0,0,0,0,0,1,0,0,0,0,0,0,23,1,2,4,2015,JAC,LDE,59,4
128620,4017,JL-2850,0,0,0,0,0,0,0,0,0,0,0,0,8,0,-0.8,1,3,2015,JAC,INA,0,0
128621,4017,JT-0850,1,1,0,0,0,0,0,0,0,0,0,0,5,43,1,2,3,2015,MIA,RCB,22,2
128622,4017,TF-0250,1,0,0,0,0,0,0,0,0,0,0,0,0,40,1,2,2,2015,MIA,LDE,78,2
128623,4017,DS-2200,2,0,0,0,0,0,1,0,0,0,0,0,25,24,0.5,2,7,2015,JAC,OLB,55,1
128624,4017,PP-0800,7,0,0,0,0,0,0,0,0,0,0,0,0,68,7,2,9,2015,JAC,MLB,51,1
128625,4017,DS-1760,1,1,0,0,0,0,0,0,0,0,0,0,0,42,1.5,2,4,2015,MIA,LDE,79,1
128626,4017,JE-1200,1,1,0,0,0,0,0,0,0,0,0,0,0,33,1.5,1,3,2015,JAC,SS,26,2
128627,4017,JO-0300,2,0,1,0,0,0,1,0,1,0,0,0,0,54,9,2,6,2015,JAC,RDE,75,1
128628,4017,PT-0450,2,0,0,0,0,0,1,0,0,0,0,0,0,36,3,1,4,2015,JAC,LCB,25,3
128629,4017,RM-4200,0,1,0.5,0,0,0,0,0,0,0,0,0,0,26,2.5,2,7,2015,JAC,DT,97,1
128630,4017,ZB-0200,0,0,0,0,0,0,0,0,0,0,0,0,10,0,-1,1,8,2015,MIA,LCB,30,2
128631,4017,NM-0250,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0.1,1,1,2015,JAC,RCB,41,3
128632,4017,SP-0800,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,2015,MIA,WLB,42,2
128633,4018,CU-0050,1,1,0,0,0,0,0,0,0,0,0,0,17,62,-0.2,2,4,2015,BAL,SLB,91,1
128634,4018,KL-0800,1,2,0,0,0,0,0,0,0,0,0,0,22,74,-0.2,2,6,2015,BAL,FS,23,1
128635,4018,KA-1000,2,3,0,0,0,0,0,0,0,0,0,0,0,44,3.5,2,8,2015,BAL,LCB,24,2
128636,4018,JS-4300,5,0,1,0,0,0,1,0,0,0,0,0,20,73,8,2,5,2015,BAL,RCB,22,1
128637,4018,TC-0385,3,1,0,0,0,0,0,0,1,0,25,0,4,82,0.6,2,2,2015,OAK,S,38,2
128638,4018,CL-1300,7,6,0,0,0,0,0,1,0,0,0,0,5,81,11.5,2,8,2015,OAK,MLB,50,1
128639,4018,BW-2020,1,0,0,0,0,0,1,0,0,0,0,0,0,49,2,2,3,2015,BAL,NT,98,1
128640,4018,DH-2150,4,2,0,0,0,0,2,0,0,0,0,0,0,72,7,2,3,2015,OAK,LCB,25,1
128641,4018,NT-0150,3,1,0,0,0,1,2,0,0,0,0,0,0,52,7.5,1,4,2015,OAK,LCB,31,2
128642,4018,CW-3100,2,0,0,0,0,0,0,0,0,0,0,0,0,25,2,1,6,2015,OAK,LDT,98,2
128643,4018,LG-1000,2,2,0,0,0,0,0,0,0,0,0,0,0,31,3,2,5,2015,BAL,DE,67,2
128644,4018,CM-3250,7,2,0,0,0,0,1,0,0,0,0,0,0,73,9,2,2,2015,BAL,ILB,57,1
128645,4018,LW-0700,4,1,0,0,0,0,3,0,0,0,0,0,0,72,7.5,2,7,2015,BAL,LCB,21,1
128646,4018,WH-0750,3,1,0,0,0,1,1,0,0,0,0,0,5,74,6,2,4,2015,BAL,SS,33,1
128647,4018,AM-1200,2,0,0,0,0,0,0,0,0,0,0,0,0,13,2,2,6,2015,BAL,ILB,50,2
128648,4018,MS-2400,5,7,0,0,0,0,0,0,0,0,0,0,5,79,8,2,5,2015,OAK,WLB,53,1
128649,4018,TM-1000,2,3,0,0,0,0,0,0,0,0,0,0,0,33,3.5,1,6,2015,OAK,S,27,2
128650,4018,DA-2050,2,0,0,0,0,0,0,0,0,0,0,0,10,55,1,1,2,2015,OAK,RDE,96,2
128651,4018,RA-1350,1,1,0,0,0,0,0,0,0,0,0,0,0,27,1.5,2,3,2015,OAK,SLB,57,2
128652,4018,CW-3700,3,1,0,0,0,0,0,0,0,0,0,0,0,81,3.5,2,18,2015,OAK,S,24,1
128653,4018,DS-2700,7,1,0,0,0,0,0,0,0,0,0,0,0,74,7.5,2,12,2015,BAL,ILB,51,1
128654,4018,ED-1000,1,1,0,0,0,0,0,0,0,0,0,0,0,62,1.5,2,10,2015,BAL,OLB,58,1
128655,4018,AS-1500,0,1,0,0,0,0,0,0,0,0,0,0,0,49,0.5,2,5,2015,OAK,SLB,99,1
128656,4018,LA-0700,2,3,0,0,0,0,0,0,0,0,0,0,8,49,2.7,2,6,2015,OAK,S,42,1
128657,4018,KM-0050,1,0,0,0,0,0,0,0,0,0,0,0,0,58,1,2,2,2015,OAK,LDE,52,1
128658,4018,JT-3800,2,2,0,0,0,0,0,0,0,0,0,0,0,66,3,2,11,2015,OAK,RES,91,4
128659,4018,BH-1110,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,2015,OAK,MLB,51,2
128660,4018,KM-1150,0,0,0,0,0,0,0,0,0,0,0,0,5,12,-0.5,1,2,2015,OAK,RCB,39,2
128661,4018,SM-1650,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,3,2015,OAK,NT,92,1
128662,4018,DW-3200,0,0,0,0,0,0,0,0,0,0,0,0,15,28,-1.5,2,6,2015,OAK,LDT,90,1
128663,4018,ZS-0075,1,0,0,0,0,0,0,0,0,0,0,0,0,36,1,1,1,2015,BAL,OLB,90,2
128664,4018,TJ-1025,0,0,0,0,0,0,0,0,0,0,0,0,15,36,-1.5,1,2,2015,BAL,DT,97,1
128665,4019,MK-0730,7,0,0,0,0,0,0,0,0,0,0,0,0,39,7,2,4,2015,PHI,RILB,95,1
128666,4019,CB-0800,4,0,1,0,0,0,0,0,0,0,0,0,0,80,8,2,7,2015,PHI,LOLB,98,1
128667,4019,MJ-0600,7,0,0,0,0,0,0,1,0,0,0,0,0,85,9,2,7,2015,PHI,S,27,1
128668,4019,JM-5000,2,1,0,0,0,0,0,0,0,0,0,0,0,37,2.5,2,10,2015,DAL,LDE,92,2
128669,4019,SL-0500,9,5,0,0,0,1,1,0,0,0,0,0,0,62,14.5,2,6,2015,DAL,WLB,50,1
128670,4019,CT-1300,4,0,1,0,0,0,0,0,0,0,0,0,0,45,8,2,5,2015,PHI,LDE,72,1
128671,4019,BL-1350,4,1,0,0,0,0,0,0,0,0,0,0,0,48,4.5,2,3,2015,PHI,NT,96,1
128672,4019,BM-0600,3,1,0,0,0,0,1,0,1,0,0,0,5,82,6,2,5,2015,PHI,RCB,31,1
128673,4019,AH-3350,2,3,1,0,0,0,0,0,0,0,0,0,0,38,7.5,2,2,2015,DAL,SLB,59,1
128674,4019,MC-1350,2,1,0,0,0,0,0,0,0,0,0,0,11,62,1.4,2,4,2015,DAL,RCB,24,1
128675,4019,BG-1200,2,0,0,0,0,0,0,0,0,0,0,0,0,67,2,2,6,2015,PHI,ROLB,55,1
128676,4019,DR-3700,4,2,0,0,0,0,1,0,0,0,0,0,10,60,5,2,10,2015,PHI,LILB,59,1
128677,4019,BA-0350,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0.5,2,2,2015,PHI,NT,94,2
128678,4019,BC-1200,4,2,0,0,0,0,0,0,0,0,0,0,0,57,5,2,6,2015,DAL,SS,42,1
128679,4019,TP-0650,0,0,0,0,0,0,2,0,0,0,0,0,16,51,0.4,2,2,2015,DAL,RCB,26,2
128680,4019,BC-0500,2,0,0,0,0,0,0,0,0,0,0,0,10,62,1,2,8,2015,DAL,LCB,39,1
128681,4019,NC-0100,3,0,0,0,0,0,0,0,0,0,0,0,0,82,3,2,6,2015,PHI,LCB,23,1
128682,4019,FC-0400,1,1,0,0,0,0,0,1,0,0,0,0,0,67,3.5,2,4,2015,PHI,RDE,91,1
128683,4019,TH-0825,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0.5,2,2,2015,PHI,RDE,97,2
128684,4019,WT-0200,4,1,0,0,0,0,0,0,0,0,0,0,0,82,4.5,2,6,2015,PHI,S,26,1
128685,4019,KA-0750,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2,3,2015,PHI,LILB,50,2
128686,4019,JW-3050,1,0,0,0,0,1,0,0,0,0,0,0,10,62,2,2,3,2015,DAL,FS,27,1
128687,4019,JH-3675,7,0,1,0,0,0,0,0,1,0,0,0,0,54,13,1,1,2015,PHI,RILB,58,2
128688,4019,VC-0400,0,0,0,0,0,0,0,0,0,0,0,0,20,32,-2,2,4,2015,PHI,LDE,75,2
128689,4019,DL-0450,3,0,0,0,0,0,0,0,0,0,0,0,5,51,2.5,2,2,2015,DAL,LDE,90,1
128690,4019,NH-0900,2,0,0,0,0,0,0,1,0,0,0,0,0,36,4,1,8,2015,DAL,LDT,96,1
128691,4019,DM-1400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,6,2015,DAL,SS,40,2
128692,4019,KW-0960,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,2,4,2015,DAL,SLB,51,2
128693,4019,JC-5560,0,1,0,0,0,0,0,0,0,0,0,0,0,37,0.5,2,4,2015,DAL,LDT,58,2
128694,4019,BJ-2350,1,0,0,0,0,0,1,0,0,0,0,0,0,29,2,2,1,2015,DAL,LCB,31,2
128695,4019,JH-3210,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,3,2015,DAL,FS,38,2
128696,4020,MB-1900,1,1,1,0,0,0,0,0,0,0,0,0,0,55,5.5,2,7,2015,SEA,LDE,72,1
128697,4020,AR-2000,3,1,0,0,0,0,0,0,0,0,0,0,0,34,3.5,2,8,2015,SEA,LDT,77,1
128698,4020,KW-2500,5,4,0,0,0,0,0,1,1,0,0,0,0,63,11,2,5,2015,SEA,MLB,50,2
128699,4020,DS-1730,5,3,0,0,0,0,0,0,0,0,0,0,0,71,6.5,1,4,2015,SEA,SS,35,2
128700,4020,ET-0200,4,1,0,0,0,0,0,0,0,0,0,0,0,71,4.5,2,6,2015,SEA,FS,29,1
128701,4020,JH-4050,4,2,0,0,0,0,0,0,0,0,0,0,0,25,5,2,3,2015,SEA,RDT,97,2
128702,4020,CW-2300,2,1,0,0,0,0,0,0,0,0,0,0,5,71,2,2,8,2015,SEA,RCB,26,1
128703,4020,KP-0650,0,1,0,0,0,0,0,0,0,0,0,0,10,8,-0.5,1,2,2015,SEA,ROLB,58,2
128704,4020,SS-1300,2,0,0,0,0,0,0,0,0,0,0,0,0,60,2,2,6,2015,GB,RCB,37,1
128705,4020,BR-0100,1,1,0,0,0,0,0,0,0,0,0,0,0,42,1.5,2,7,2015,GB,NT,90,1
128706,4020,NP-0130,3,1,0,0,0,0,0,0,0,0,0,0,0,32,3.5,2,4,2015,GB,ROLB,53,2
128707,4020,MH-4000,6,0,0,0,0,0,0,1,0,0,0,0,0,47,8,2,3,2015,GB,FS,33,2
128708,4020,BM-1800,1,4,0,0,0,0,0,0,0,0,0,0,0,44,3,2,9,2015,SEA,RDT,92,1
128709,4020,BW-0150,5,7,0,0,0,0,1,0,0,0,0,0,0,71,9.5,2,4,2015,SEA,MLB,54,1
128710,4020,MB-5050,7,0,0,0,0,0,0,0,0,0,0,0,0,69,7,1,3,2015,SEA,LCB,28,2
128711,4020,MD-0060,2,3,1,0,0,0,0,0,0,0,0,0,0,39,7.5,2,4,2015,GB,RDE,76,1
128712,4020,HC-0050,5,4,0,0,0,0,0,0,0,0,0,0,0,60,7,2,2,2015,GB,FS,21,1
128713,4020,MB-5100,2,1,0,0,0,0,0,0,0,0,0,0,0,60,2.5,1,6,2015,GB,SS,42,1
128714,4020,CM-0900,1,2,0,0,0,0,0,0,0,0,0,0,0,60,2,2,7,2015,GB,LOLB,52,1
128715,4020,MP-0875,3,0,0,0,0,0,0,0,0,0,0,0,5,20,2.5,1,2,2015,GB,LDE,64,1
128716,4020,DR-0450,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1,2,1,2015,GB,LCB,23,2
128717,4020,AM-3050,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0.5,1,3,2015,GB,ROLB,55,3
128718,4020,NP-0020,2,2,0,0,0,0,1,0,0,0,0,0,0,46,4,2,3,2015,GB,LILB,51,1
128719,4020,MN-0300,2,2,0,0,0,0,0,0,0,0,0,0,5,42,2.5,2,6,2015,GB,LOLB,96,2
128720,4020,CA-1300,2,1,0,0,0,0,0,0,0,0,0,0,0,50,2.5,2,8,2015,SEA,RDE,56,1
128721,4020,BI-0150,1,0,1,0,0,0,0,0,0,0,0,0,0,36,5,2,4,2015,SEA,LOLB,51,1
128722,4020,RS-1000,0,0,0,0,0,0,0,0,0,0,0,0,52,71,-5.2,2,5,2015,SEA,LCB,25,1
128723,4020,JP-2000,1,0,1,0,0,0,0,0,0,0,0,0,0,41,5,2,14,2015,GB,ROLB,56,1
128724,4020,DJ-2350,2,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,3,2015,GB,LDE,95,2
128725,4020,CH-2250,2,1,0,0,0,0,0,0,0,0,0,0,0,56,2.5,2,4,2015,GB,LCB,29,1
128726,4020,JE-0350,0,0,0,0,0,1,0,0,0,0,0,0,0,9,2,2,2,2015,GB,LOLB,91,3
128727,4021,EW-0100,2,0,0,0,0,0,0,0,0,0,0,0,0,46,2,2,8,2015,IND,OLB,93,1
128728,4021,JB-6500,5,1,0,0,0,0,1,0,0,0,0,0,0,69,6.5,2,5,2015,IND,INA,0,0
128729,4021,DL-2300,4,2,0,0,0,0,1,0,0,0,0,0,15,69,4.5,2,8,2015,IND,FS,33,1
128730,4021,VD-0200,2,0,0,0,0,0,2,0,0,0,0,0,9,33,3.1,2,7,2015,IND,RCB,21,1
128731,4021,TC-2000,2,2,0,0,0,0,0,0,0,0,0,0,5,55,2.5,2,11,2015,IND,OLB,58,1
128732,4021,HA-0400,3,2,1,0,0,0,0,0,0,0,0,0,0,55,8,2,1,2015,IND,DT,96,1
128733,4021,JF-3060,3,7,0,0,0,0,0,0,0,0,0,0,0,68,6.5,2,8,2015,IND,ILB,50,1
128734,4021,DD-0250,4,2,0,0,0,0,0,0,0,0,0,0,10,64,4,2,4,2015,NYJ,RILB,56,1
128735,4021,BS-2300,7,1,0,0,0,0,0,0,0,0,0,0,15,46,6,2,5,2015,NYJ,RCB,41,2
128736,4021,MW-1800,1,1,0,0,0,0,1,0,0,0,0,0,0,58,2.5,2,5,2015,NYJ,LDE,96,1
128737,4021,CP-2600,3,2,0,0,0,1,0,0,0,0,0,0,0,53,6,2,2,2015,NYJ,SS,25,2
128738,4021,KL-0200,0,3,0,0,0,0,0,0,0,0,0,0,0,58,1.5,2,8,2015,IND,LDE,90,1
128739,4021,DJ-0500,5,3,0,0,0,0,0,0,1,0,0,0,0,45,8.5,2,10,2015,IND,ILB,52,1
128740,4021,DP-0375,1,2,0,0,0,0,0,0,0,0,0,0,0,39,2,2,1,2015,IND,NT,54,1
128741,4021,AC-2400,2,0,0,0,0,0,1,0,0,0,0,0,0,61,3,1,10,2015,NYJ,RCB,31,1
128742,4021,MG-0600,2,2,0,0,0,1,0,0,0,0,0,0,0,62,5,2,5,2015,NYJ,FS,21,1
128743,4021,LW-1350,1,3,0,0,0,0,0,0,0,0,0,0,0,48,2.5,2,1,2015,NYJ,RDT,62,1
128744,4021,DH-1400,5,2,0,0,0,0,0,0,1,0,0,0,0,64,8,2,9,2015,NYJ,LILB,52,1
128745,4021,BW-2650,0,2,0,0,0,0,0,0,0,0,0,0,0,14,1,1,4,2015,IND,DT,99,3
128746,4021,MA-0200,3,1,0,0,0,1,0,0,0,0,0,0,0,69,5.5,2,12,2015,IND,SS,29,1
128747,4021,SB-0900,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,10,2015,NYJ,LDE,72,3
128748,4021,DR-1100,3,1,0,0,0,1,0,2,0,0,0,0,0,61,9.5,2,9,2015,NYJ,LCB,24,1
128749,4021,CG-0750,1,1,0,0,0,0,0,0,0,0,0,0,0,25,1.5,2,1,2015,IND,FS,42,2
128750,4021,QC-0350,0,1,0,0,0,0,0,0,0,0,0,0,30,39,-2.5,2,4,2015,NYJ,ROLB,98,2
128751,4021,EP-0250,2,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,1,2015,IND,PS,24,5
128752,4021,RM-1400,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,13,2015,IND,OLB,98,3
128753,4021,TR-0175,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2,2,2015,NYJ,LOLB,57,2
128754,4021,CP-0100,1,0,0,0,0,0,0,0,0,0,0,0,0,36,1,2,13,2015,NYJ,LOLB,97,1
128755,4021,LD-0800,2,1,0,0,0,0,0,0,0,0,0,0,0,42,2.5,2,8,2015,NYJ,LDE,78,2
128756,4021,SP-1750,1,0,0,0,0,0,0,0,0,0,0,0,5,50,0.5,1,3,2015,IND,PS,40,2
128757,4021,SM-2950,0,0,0,0,0,0,0,0,0,0,0,0,8,0,-0.8,1,3,2015,IND,ILB,51,2
128758,4022,GS-0800,1,1,0,0,0,0,0,0,0,0,0,0,0,44,1.5,3,6,2015,NYG,RDE,93,3
128759,4022,KW-2800,2,6,0,0,0,0,0,0,0,0,0,0,0,59,5,3,2,2015,NYG,LDE,72,1
128760,4022,RJ-0800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,7,2015,NYG,RB,23,1
128761,4022,MH-2400,0,0,0,0,0,0,0,0,0,0,0,0,10,1,-1,3,5,2015,NYG,SLB,94,2
128762,4022,CC-5300,3,1,0,0,0,0,0,0,0,0,0,0,5,67,3,2,5,2015,WAS,RCB,29,3
128763,4022,KR-0950,4,9,0,0,0,0,0,0,0,0,0,0,0,67,8.5,3,4,2015,WAS,LILB,52,1
128764,4022,TR-0620,3,4,0,0,0,0,0,0,0,0,0,0,0,67,5,3,4,2015,WAS,SS,34,1
128765,4022,WC-0300,4,7,0,0,0,0,0,0,0,0,0,0,0,56,7.5,2,3,2015,WAS,LILB,51,2
128766,4022,TP-1550,0,0,0,0,0,0,0,0,0,0,0,0,6,0,-0.6,2,1,2015,WAS,PS,56,1
128767,4022,JB-5775,0,3,0,0,0,0,0,0,0,0,0,0,0,25,1.5,2,2,2015,NYG,RDT,96,2
128768,4022,BM-2000,0,5,0,0,0,0,0,0,0,0,0,0,0,75,2.5,3,9,2015,NYG,SS,22,1
128769,4022,PA-0300,4,4,0,0,0,1,2,0,0,0,0,0,12,69,8.8,3,5,2015,NYG,RCB,20,2
128770,4022,DG-1300,5,5,0,0,0,0,0,0,0,0,0,0,0,67,7.5,3,9,2015,WAS,FS,38,1
128771,4022,DH-0700,2,2,0,0,0,0,0,0,0,0,0,0,0,36,3,3,12,2015,WAS,LCB,23,3
128772,4022,RK-0500,0,1,0,0,0,0,0,0,0,0,0,0,0,63,0.5,3,5,2015,WAS,WLB,91,1
128773,4022,CJ-0900,0,2,0,0,0,0,0,0,0,0,0,0,0,55,1,3,13,2015,NYG,LDE,99,2
128774,4022,JH-0840,1,2,0,0,0,0,0,0,0,0,0,0,0,55,2,3,3,2015,NYG,RDT,95,1
128775,4022,RJ-0550,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,2015,WAS,RDE,99,2
128776,4022,LC-0850,4,2,0,0,0,0,2,0,0,0,0,0,5,76,6.5,3,1,2015,NYG,FS,21,1
128777,4022,DK-0465,2,3,0,0,0,0,1,0,0,0,0,0,0,46,4.5,3,2,2015,NYG,SLB,59,1
128778,4022,JJ-3200,0,0,0,0,0,0,0,0,0,0,0,0,15,0,-1.5,1,5,2015,WAS,SS,20,2
128779,4022,TK-0800,0,6,0,0,0,0,0,0,0,0,0,0,0,34,3,3,7,2015,WAS,NT,98,1
128780,4022,BB-2725,2,1,0,0,0,0,1,0,0,0,0,0,0,58,3.5,2,2,2015,WAS,LCB,26,1
128781,4022,CB-0200,2,4,0,0,0,0,0,0,0,0,0,0,0,26,4,3,7,2015,WAS,LDE,92,1
128782,4022,TM-3450,0,3,0,0,0,0,0,0,0,0,0,0,0,44,1.5,3,2,2015,WAS,SLB,93,1
128783,4022,UU-0100,6,3,0,0,0,1,1,0,1,0,0,0,0,48,12.5,3,2,2015,NYG,MLB,47,3
128784,4022,JH-5450,0,1,0,0,0,0,0,0,0,0,0,0,0,75,0.5,3,4,2015,NYG,LCB,28,2
128785,4022,DM-2950,1,0,0,0,0,0,0,0,0,0,0,0,0,39,1,2,3,2015,NYG,RDE,98,2
128786,4022,TM-1200,4,2,0,0,0,0,0,0,0,0,0,0,0,58,5,3,9,2015,NYG,LCB,38,3
128787,4022,WB-0700,0,3,0,0,0,0,0,0,0,0,0,0,0,29,1.5,1,10,2015,WAS,RCB,41,1
128788,4022,JT-1300,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0.5,3,5,2015,NYG,WLB,55,2
128789,4022,SP-0100,1,0,0,0,0,0,0,0,0,0,0,0,0,22,1,2,5,2015,WAS,LDE,90,2
128790,4022,JC-1800,5,2,1,0,0,0,0,0,0,0,0,0,5,43,9.5,3,7,2015,NYG,WLB,54,1
128791,4022,TW-0130,1,1,0,0,0,0,0,0,1,0,0,0,0,11,3.5,1,4,2015,NYG,RCB,31,3
128792,4023,RA-0650,1,0,0,0,0,0,0,0,0,0,0,0,15,52,-0.5,3,3,2015,ATL,RCB,23,1
128793,4023,KW-0960,2,2,0,0,0,0,0,0,0,0,0,0,0,40,3,3,4,2015,DAL,SLB,51,2
128794,4023,NH-0900,5,0,0,0,0,0,2,0,0,0,0,0,0,46,7,2,8,2015,DAL,LDT,96,1
128795,4023,SL-0500,7,3,1,0,0,0,0,0,0,0,0,0,0,62,12.5,3,6,2015,DAL,WLB,50,1
128796,4023,RA-0675,6,1,0,0,0,0,0,0,0,0,0,0,15,45,5,3,2,2015,ATL,FS,37,1
128797,4023,JD-3300,8,1,0,0,0,0,0,0,0,0,0,0,0,52,8.5,3,9,2015,ATL,SLB,52,1
128798,4023,PW-1400,5,0,0,0,0,0,0,0,0,0,0,0,0,53,5,3,3,2015,ATL,MLB,55,1
128799,4023,JB-0200,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0.5,3,11,2015,ATL,DT,95,2
128800,4023,OS-0400,1,1,0,0,0,0,0,0,0,0,0,0,0,37,1.5,3,6,2015,ATL,WLB,50,1
128801,4023,AC-1500,2,0,1,0,0,0,0,0,0,0,0,0,15,34,4.5,2,5,2015,ATL,LDE,99,2
128802,4023,DT-1970,2,1,0,0,0,0,0,0,0,0,0,0,0,52,2.5,3,3,2015,ATL,LCB,21,1
128803,4023,MC-1350,5,0,0,0,0,0,1,0,0,0,0,0,3,74,5.7,3,4,2015,DAL,RCB,24,1
128804,4023,JW-3050,3,0,0,0,0,0,1,0,0,0,0,0,0,74,4,3,3,2015,DAL,FS,27,1
128805,4023,AH-3350,5,2,0,0,0,0,0,0,0,0,0,0,0,63,6,3,2,2015,DAL,SLB,59,1
128806,4023,BC-0500,6,2,0,0,0,0,0,0,0,0,0,0,0,74,7,3,8,2015,DAL,LCB,39,1
128807,4023,BJ-2350,3,1,0,0,0,0,0,0,0,0,0,0,0,26,3.5,3,1,2015,DAL,LCB,31,2
128808,4023,WM-1000,4,0,0,0,0,1,0,0,0,0,0,0,0,53,6,3,7,2015,ATL,SS,25,1
128809,4023,TJ-0600,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,3,7,2015,ATL,RDE,94,1
128810,4023,BC-1200,3,3,0,0,0,0,0,0,0,0,0,0,3,61,4.2,3,6,2015,DAL,SS,42,1
128811,4023,RT-0475,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,1,2015,ATL,FS,48,2
128812,4023,PA-0100,2,1,0,0,0,0,0,0,0,0,0,0,0,27,2.5,3,6,2015,ATL,LCB,20,2
128813,4023,VB-0075,2,0,1,0,0,0,0,0,0,0,0,0,0,35,6,3,1,2015,ATL,LDE,44,1
128814,4023,TP-0650,1,0,0,0,0,0,1,0,0,0,0,0,0,36,2,3,2,2015,DAL,RCB,26,2
128815,4023,AG-0100,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0.5,1,5,2015,DAL,MLB,52,2
128816,4023,PS-0600,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2,9,2015,ATL,DT,96,1
128817,4023,NS-0750,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2,4,2015,ATL,MLB,54,2
128818,4023,DL-0450,1,1,0,0,0,0,0,0,0,0,0,0,0,57,1.5,3,2,2015,DAL,LDE,90,1
128819,4023,JC-5560,0,1,0,0,0,0,0,0,0,0,0,0,0,54,0.5,3,4,2015,DAL,LDT,58,2
128820,4024,HA-0400,1,0,0,0,0,0,0,0,0,0,0,0,0,59,1,3,1,2015,IND,DT,96,1
128821,4024,DJ-0500,8,4,0,0,0,0,0,0,0,0,0,0,5,76,9.5,3,10,2015,IND,ILB,52,1
128822,4024,AW-1450,4,4,0,0,0,0,0,0,0,0,0,0,0,52,6,3,2,2015,TEN,RILB,54,1
128823,4024,ZB-0400,3,2,0,0,0,1,0,0,0,0,0,0,0,51,6,3,4,2015,TEN,LILB,55,2
