pid,bc,dir,yds,succ,kne
659676,MD-0150,MD,-1,0,0
659679,CJ-1700,MD,4,1,0
659680,CJ-1700,MD,5,1,0
659681,ST-0250,MD,2,1,0
659683,CJ-1700,LT,4,1,0
659684,CJ-1700,MD,-1,0,0
659687,CH-5000,MD,-1,0,0
659689,CJ-1700,RT,6,1,0
659690,CJ-1700,MD,0,0,0
659691,CP-0500,MD,1,0,0
659692,CJ-1700,MD,3,0,0
659693,CJ-1700,RE,3,0,0
659696,MD-0150,MD,2,0,0
659697,CK-0100,LE,7,1,0
659698,MD-0150,MD,4,1,0
659700,MD-0150,MD,-3,0,0
659703,CJ-1700,MD,2,0,0
659705,CJ-1700,RT,5,1,0
659706,CJ-1700,RE,14,1,0
659707,DJ-1325,MD,8,1,0
659708,DJ-1325,LE,7,1,0
659709,DJ-1325,MD,4,1,0
659710,DJ-1325,RE,5,1,0
659711,ST-0250,MD,0,0,0
659712,ST-0250,MD,2,1,0
659713,ST-0250,MD,2,0,0
659720,MD-0150,MD,3,1,0
659728,DS-3800,NL,-1,0,1
659729,DS-3800,NL,-1,0,1
659730,DS-3800,NL,-1,0,1
659732,LM-1150,LT,5,1,0
659745,LM-1150,RT,5,1,0
659751,LM-1000,LE,9,1,0
659757,LM-1000,RG,5,1,0
659758,AD-1300,RT,0,0,0
659762,LM-1150,RT,1,0,0
659768,PH-0400,LE,9,1,0
659769,LM-1000,LE,4,0,0
659773,KW-1150,LE,18,1,0
659774,KW-1150,MD,5,1,0
659775,KW-1150,MD,12,1,0
659776,TT-0500,LG,6,1,0
659777,KW-1150,RT,8,1,0
659778,AD-1300,RT,1,0,0
659784,JG-3050,MD,0,0,0
659785,JG-3050,RT,6,1,0
659787,JG-3050,MD,4,1,0
659789,JL-0215,RE,-1,0,0
659791,KW-1150,RG,2,0,0
659793,LM-1000,LG,2,0,0
659794,LM-1000,MD,-2,0,0
659813,LM-1000,MD,-1,0,0
659818,RT-0150,NL,-1,0,1
659820,PH-0400,LE,7,1,0
659822,LM-1000,LE,-2,0,0
659825,LM-1000,RT,-1,0,0
659826,KW-1150,LT,4,0,0
659828,LM-1000,RE,-2,0,0
659829,TT-0500,LE,3,0,0
659830,AD-1300,MD,2,0,0
659832,LM-1150,MD,6,1,0
659835,LM-1150,LG,7,1,0
659840,TT-0500,LE,3,0,0
659841,KW-1150,RT,3,0,0
659843,LM-1000,LG,3,0,0
659845,AD-1300,LG,-1,0,0
659847,KW-1150,RE,4,1,0
659848,KW-1150,LG,4,1,0
659851,LM-1000,RG,1,0,0
659858,LM-1150,LG,6,1,0
659866,LM-1150,RG,8,1,0
659871,KW-1150,RT,6,1,0
659873,AD-1300,LE,-3,0,0
659882,KW-1150,LT,3,1,0
659883,KW-1150,RT,41,1,0
659888,JG-3050,RG,9,1,0
659889,JG-3050,RE,6,1,0
659892,DW-3125,MD,3,0,0
659893,DW-3125,LE,14,1,0
659894,JG-3050,LT,11,1,0
659895,JG-3050,LE,8,1,0
659896,JG-3050,RT,5,1,0
659897,JG-3050,LT,0,0,0
659901,EM-0250,NL,-2,0,1
659904,MF-1300,MD,-4,0,0
659912,MF-1300,RG,9,1,0
659913,MF-1300,RT,5,1,0
659914,MF-1300,RG,5,1,0
659915,MF-1300,LE,12,1,0
659916,MF-1300,LG,2,0,0
659917,JR-2800,RG,3,0,0
659922,TR-0112,MD,6,1,0
659926,MF-1300,RG,4,1,0
659927,JR-2800,RG,2,0,0
659928,JC-3100,LE,1,0,0
659930,ML-2500,LT,8,1,0
659931,ML-2500,LT,5,1,0
659934,ML-2500,LT,-1,0,0
659936,MF-1300,LT,5,1,0
659937,MF-1300,LE,12,1,0
659938,MF-1300,RT,8,1,0
659939,JR-2800,MD,1,0,0
659940,JR-2800,MD,5,1,0
659941,MF-1300,LE,-2,0,0
659944,MF-1300,RT,2,0,0
659945,MF-1300,RT,3,0,0
659950,ML-2500,LG,2,0,0
659951,RW-3850,LT,5,0,0
659953,MF-1300,RT,5,1,0
659955,JC-3100,LG,11,1,0
659956,MF-1300,RT,-2,0,0
659960,FJ-0100,MD,8,1,0
659965,FJ-0100,MD,5,1,0
659966,ML-2500,MD,0,0,0
659977,MF-1300,MD,2,0,0
659990,MF-1300,MD,1,0,0
659992,TR-0112,LE,21,1,0
659993,TR-0112,RT,2,0,0
659994,TR-0112,LT,5,1,0
659996,TR-0112,RT,4,1,0
659997,TR-0112,LE,1,0,0
660001,MF-1300,LT,4,1,0
660003,MF-1300,MD,0,0,0
660005,TR-0112,RT,3,0,0
660006,TR-0112,MD,18,1,0
660008,RW-3850,MD,13,1,0
660009,TR-0112,LT,6,1,0
660015,MF-1300,RG,3,0,0
660018,TR-0112,LE,17,1,0
660020,RW-3850,LE,4,0,0
660022,TR-0112,RT,2,0,0
660026,TR-0112,LG,4,1,0
660029,RW-3850,RE,8,0,0
660032,JC-3100,RG,1,0,0
660036,TR-0112,LT,7,1,0
660037,TR-0112,MD,2,1,0
660040,TR-0112,LT,3,0,0
660043,TR-0112,MD,3,1,0
660044,RW-3850,NL,-1,0,1
660045,RW-3850,NL,-1,0,1
660047,JB-2700,LT,-1,0,0
660057,AA-0025,RT,4,1,0
660064,CA-0750,MD,1,0,0
660066,RH-2350,LE,2,0,0
660068,JT-2450,RT,4,0,0
660071,JB-2700,MD,0,0,0
660072,JB-2700,RT,1,0,0
660075,AA-0025,LT,0,0,0
660079,CA-0750,MD,4,1,0
660080,CA-0750,MD,0,0,0
660082,AA-0025,MD,5,1,0
660084,AA-0025,LT,6,1,0
660086,AA-0025,RE,-2,0,0
660090,RH-2350,LE,-3,0,0
660096,JT-2450,MD,6,1,0
660098,RH-2350,MD,2,0,0
660100,JT-2450,RT,1,1,0
660101,RH-2350,RT,1,1,0
660109,AA-0025,LT,-1,0,0
660113,JB-2700,RT,1,1,0
660125,MS-4100,NL,-1,0,1
660129,RH-2350,RT,4,1,0
660133,JB-2700,MD,3,0,0
660143,RH-2350,MD,2,0,0
660147,JB-2700,LT,1,0,0
660149,AA-0025,RE,9,1,0
660150,JB-2700,RT,0,0,0
660155,CA-0750,MD,5,1,0
660160,JB-2700,RE,0,0,0
660167,RH-2350,LE,5,1,0
660176,CA-0750,LT,2,0,0
660183,AA-0025,LT,2,1,0
660184,JB-2700,LT,1,1,0
660188,JB-2700,RT,0,0,0
660191,CA-0750,LE,2,0,0
660193,CA-0750,LT,2,0,0
660194,CA-0750,LE,2,0,0
660212,PM-0200,NL,-1,0,1
660215,EL-0010,RT,5,0,0
660218,JC-2300,MD,2,0,0
660219,AS-1600,RE,5,1,0
660223,RC-1500,LE,12,1,0
660224,JS-6200,LE,11,1,0
660230,JC-2300,RT,0,0,0
660231,JC-2300,RE,-3,0,0
660234,EL-0010,MD,4,1,0
660236,EL-0010,LT,9,1,0
660237,JS-6200,RE,0,0,0
660240,JS-6200,LT,8,1,0
660241,JS-6200,LT,4,1,0
660244,AH-1150,LT,16,1,0
660245,AR-1300,MD,5,1,0
660253,EL-0010,LE,2,0,0
660256,JS-6200,RE,-2,0,0
660263,JC-2300,LT,9,1,0
660268,EL-0010,LG,13,1,0
660269,EL-0010,RG,1,0,0
660272,JS-6200,MD,0,0,0
660278,JC-2300,RE,2,0,0
660279,AS-1600,RE,4,0,0
660280,DT-0850,MD,-7,0,0
660282,JS-6200,RE,1,0,0
660283,AR-1300,LE,11,1,0
660286,JS-6200,LG,4,0,0
660289,JS-6200,RG,0,0,0
660294,JC-2300,LG,3,0,0
660295,JC-2300,MD,10,1,0
660297,JC-2300,LT,13,1,0
660298,AS-1600,RE,19,1,0
660304,EL-0010,RT,0,0,0
660312,JS-6200,RG,3,0,0
660314,JS-6200,RE,-2,0,0
660334,JC-2300,MD,2,0,0
660338,EL-0010,LT,9,1,0
660340,EL-0010,LE,-1,0,0
660341,JS-6200,LE,3,0,0
660344,EL-0010,RE,4,1,0
660349,AS-1600,MD,1,0,0
660351,AS-1600,MD,3,0,0
660355,JC-2300,MD,4,1,0
660358,JS-6200,LE,-2,0,0
660362,JS-6200,RE,2,0,0
660363,AH-1150,RT,1,0,0
660383,JC-2300,MD,7,1,0
660386,JS-6200,LE,3,1,0
660387,JS-6200,LE,-1,0,0
660388,JS-6200,LT,0,0,0
660392,AS-1600,MD,1,0,0
660396,LB-0250,RE,-1,0,0
660403,LB-0250,LT,7,1,0
660404,DW-3600,RG,8,1,0
660405,LB-0250,RG,11,1,0
660407,LB-0250,MD,3,0,0
660409,MV-0300,LG,3,0,0
660412,JF-2800,LG,0,0,0
660413,JF-2800,LT,2,0,0
660416,JF-2800,RT,11,1,0
660417,JF-2800,MD,11,1,0
660419,LT-0050,MD,4,1,0
660420,LT-0050,MD,4,1,0
660421,JF-2800,RT,6,1,0
660424,MC-0150,RE,9,1,0
660431,JF-2800,RT,-1,0,0
660432,JF-2800,RT,5,0,0
660436,JF-1900,MD,0,0,0
660437,LT-0050,RG,5,0,0
660440,LB-0250,LG,4,0,0
660443,JF-2800,RT,4,1,0
660444,JF-2800,MD,1,0,0
660447,MV-0300,LE,10,1,0
660449,LB-0250,MD,9,1,0
660450,LB-0250,RG,2,1,0
660451,LB-0250,MD,4,1,0
660452,MV-0300,LE,4,1,0
660454,LB-0250,RE,11,1,0
660458,JF-2800,LG,6,0,0
660461,MV-0300,LE,4,1,0
660469,DW-3600,RE,-3,0,0
660470,LB-0250,RT,6,0,0
660471,MV-0300,RT,9,1,0
660473,LB-0250,RT,3,0,0
660479,JF-2800,RG,33,1,0
660481,JA-1025,LG,12,1,0
660482,JA-1025,LT,0,0,0
660490,JF-2800,LG,0,0,0
660494,LB-0250,RG,1,0,0
660498,JF-2800,RT,1,0,0
660502,JF-2800,MD,6,1,0
660503,JF-2800,RT,2,0,0
660505,JF-2800,MD,7,1,0
660506,JF-2800,RG,4,1,0
660507,JF-2800,MD,-1,0,0
660508,JF-1900,MD,0,0,0
660513,LB-0250,LT,3,1,0
660518,JF-2800,MD,5,1,0
660519,JF-2800,RT,22,1,0
660521,JA-1025,LT,1,0,0
660522,JA-1025,MD,0,0,0
660523,JF-1900,MD,0,0,0
660524,LB-0250,LT,21,1,0
660525,MV-0300,RG,-1,0,0
660526,LB-0250,RG,6,1,0
660533,LB-0250,LG,1,0,0
660534,LB-0250,LT,4,0,0
660535,LB-0250,MD,1,0,0
660541,JF-2800,MD,8,1,0
660545,MV-0300,NL,-1,0,1
660548,LB-0250,LE,22,1,0
660549,LB-0250,MD,5,1,0
660550,LB-0250,LT,3,1,0
660552,MV-0300,LE,0,0,0
660553,JF-2800,MD,3,0,0
660558,LB-0250,LT,3,0,0
660559,MV-0300,MD,5,1,0
660562,JF-2800,LT,-3,0,0
660563,JF-2800,MD,12,1,0
660564,JF-2800,RT,3,1,0
660566,JF-2800,RT,3,0,0
660567,JA-1025,RG,6,1,0
660568,JF-2800,RT,0,0,0
660572,LM-1150,RE,13,1,0
660574,LM-1150,RG,0,0,0
660579,CI-0300,LG,12,1,0
660580,CI-0300,LG,3,1,0
660584,LM-1150,LT,-1,0,0
660589,CI-0300,LE,-3,0,0
660591,CI-0300,MD,4,1,0
660592,CI-0300,LG,9,1,0
660603,CI-0300,LT,6,1,0
660604,RF-0500,RE,3,1,0
660605,CI-0300,MD,0,0,0
660608,LM-1150,RT,1,0,0
660612,CI-0300,RT,0,0,0
660614,CI-0300,MD,3,0,0
660615,CI-0300,RT,1,0,0
660618,CI-0300,RT,6,0,0
660619,CI-0300,LG,7,0,0
660623,JL-0215,RT,14,1,0
660631,CI-0300,MD,11,1,0
660632,CI-0300,MD,17,1,0
660633,CI-0300,RG,2,0,0
660638,JG-3050,RG,0,0,0
660643,CI-0300,RG,11,1,0
660646,RF-0500,RE,19,1,0
660658,RF-0500,NL,-1,0,1
660662,RF-0500,LG,14,1,0
660663,CI-0300,LT,24,1,0
660664,CI-0300,LG,9,1,0
660665,CI-0300,LG,9,1,0
660666,ZS-0150,LT,2,0,0
660668,ZS-0150,LT,2,1,0
660672,LM-1150,RT,11,1,0
660673,LM-1150,RG,2,0,0
660674,RT-0150,LT,4,0,0
660679,CI-0300,LG,3,0,0
660681,CI-0300,RG,2,0,0
660682,CI-0300,LE,2,0,0
660687,LM-1150,RE,0,0,0
660698,CI-0300,LG,0,0,0
660699,CI-0300,RG,6,1,0
660700,RF-0500,LE,5,1,0
660701,CI-0300,RT,9,1,0
660703,ZS-0150,LG,-5,0,0
660704,ZS-0150,LG,11,0,0
660715,ZS-0150,LG,-3,0,0
660719,JL-0215,LE,15,1,0
660731,CI-0300,RE,9,1,0
660732,CI-0300,RG,2,1,0
660733,RF-0500,MD,-3,0,0
660734,CI-0300,LT,2,0,0
660735,CI-0300,LE,0,0,0
660744,RF-0500,NL,-1,0,1
660745,RF-0500,NL,-1,0,1
660746,RF-0500,NL,-1,0,1
660749,FG-0200,RT,5,0,0
660752,TY-0150,RT,2,0,0
660755,TY-0150,RT,-1,0,0
660756,TY-0150,RT,4,0,0
660759,FG-0200,RG,0,0,0
660761,FG-0200,LE,0,0,0
660764,FG-0200,LE,-1,0,0
660776,TY-0150,MD,4,1,0
660780,FG-0200,LT,1,0,0
660782,JR-2775,MD,3,0,0
660783,JR-2775,LT,3,0,0
660786,TY-0150,LT,4,1,0
660791,JR-2775,LE,-4,0,0
660792,TY-0150,MD,10,1,0
660794,TY-0150,MD,5,1,0
660801,FG-0200,RT,1,0,0
660807,FG-0200,MD,0,0,0
660809,FG-0200,LT,0,0,0
660813,FG-0200,RT,0,0,0
660818,TY-0150,MD,0,0,0
660820,TY-0150,MD,2,0,0
660821,TY-0150,MD,3,0,0
660825,TY-0150,RT,6,1,0
660828,TY-0150,MD,1,0,0
660833,BB-2425,LE,9,1,0
660839,TY-0150,LE,9,1,0
660847,FG-0200,MD,6,1,0
660848,FG-0200,LT,4,1,0
660859,TY-0150,MD,3,1,0
660861,TY-0150,MD,4,0,0
660866,FG-0200,RT,3,0,0
660869,FG-0200,RE,2,0,0
660875,TW-1075,RE,8,1,0
660880,FG-0200,LT,8,1,0
660885,PD-0800,RE,4,1,0
660887,FG-0200,RG,1,0,0
660890,TY-0150,MD,5,1,0
660902,TY-0150,LT,-1,0,0
660905,BB-2425,MD,0,0,0
660915,BB-2425,MD,14,1,0
660920,MH-1600,NL,-1,0,1
660923,TY-0150,RT,36,1,0
660924,TG-0600,MD,-2,0,0
660932,TY-0150,MD,2,0,0
660935,TY-0150,LE,5,1,0
660936,BB-2425,LE,8,1,0
660937,TY-0150,MD,-1,0,0
660939,TY-0150,MD,3,0,0
660942,MH-1600,RE,4,1,0
660943,FG-0200,MD,1,0,0
660944,FG-0200,LE,22,1,0
660945,MH-1600,NL,-2,0,1
660948,KW-1150,LG,0,0,0
660952,RJ-0800,LG,2,0,0
660955,SV-0200,RG,3,1,0
660962,KW-1150,LG,8,1,0
660963,KW-1150,RG,-1,0,0
660966,AW-1350,RG,-1,0,0
660971,KW-1150,LE,11,1,0
660973,KW-1150,MD,4,0,0
660977,AW-1350,LT,2,0,0
660992,KW-1150,MD,4,0,0
660996,AW-1350,LG,9,1,0
660997,AW-1350,MD,5,1,0
660999,RJ-0800,MD,14,1,0
661000,RJ-0800,LG,4,1,0
661001,RJ-0800,MD,4,1,0
661010,KW-1150,MD,4,1,0
661011,KW-1150,LG,2,0,0
661014,AW-1350,RG,9,1,0
661016,AW-1350,RG,6,1,0
661017,AW-1350,LG,1,0,0
661019,SV-0200,MD,2,0,0
661021,KW-1150,MD,1,0,0
661025,KW-1150,MD,2,0,0
661026,TT-0500,LG,2,0,0
661029,SV-0200,MD,5,1,0
661033,KW-1150,RG,5,1,0
661035,TT-0500,MD,0,0,0
661038,EM-0200,NL,-1,0,1
661041,RJ-0800,LG,10,1,0
661044,AW-1350,MD,-1,0,0
661046,KW-1150,RE,-1,0,0
661048,TT-0500,MD,0,0,0
661052,SV-0200,RG,4,0,0
661054,SV-0200,RG,7,0,0
661059,KW-1150,MD,1,0,0
661060,KW-1150,RG,3,1,0
661061,KW-1150,LT,3,0,0
661070,KW-1150,RT,-7,0,0
661074,RJ-0800,RG,-3,0,0
661079,KW-1150,RT,-3,0,0
661081,KW-1150,LT,4,0,0
661083,TT-0500,RE,1,0,0
661085,AW-1350,MD,3,1,0
661086,AW-1350,MD,1,0,0
661090,TT-0500,RE,7,1,0
661096,RJ-0800,LE,7,1,0
661102,TT-0500,LE,5,0,0
661104,AW-1350,RG,1,0,0
661108,RJ-0800,LG,1,0,0
661109,EM-0200,MD,0,0,0
661110,RJ-0800,RE,-1,0,0
661130,EM-0200,NL,-1,0,1
661132,DM-0450,LG,3,0,0
661133,JW-5650,MD,0,0,0
661134,JS-6700,RE,13,1,0
661135,MT-1300,MD,1,0,0
661136,CN-0500,RE,-8,0,0
661140,DM-0450,RG,0,0,0
661141,DM-0450,LE,2,0,0
661147,DM-0450,LG,3,0,0
661148,DM-0450,LG,7,1,0
661149,DM-0450,LT,6,1,0
661150,DM-0450,RG,0,0,0
661154,JS-6700,RG,2,0,0
661155,JS-6700,MD,3,0,0
661156,CN-0500,RE,4,0,0
661157,JS-6700,MD,4,1,0
661160,JS-6700,LG,8,1,0
661163,CS-1950,RE,6,1,0
661165,JW-5650,LE,7,1,0
661167,CS-1950,RG,7,0,0
661175,JS-6700,MD,-1,0,0
661178,CN-0500,RE,12,1,0
661180,JS-6700,LG,2,0,0
661185,DM-0450,LT,7,1,0
661186,DM-0450,MD,-2,0,0
661188,DM-0450,MD,0,0,0
661190,DM-0450,RG,2,1,0
661192,CS-1950,RT,1,0,0
661195,CS-1950,MD,3,1,0
661197,DM-0450,RG,5,1,0
661200,JS-6700,RT,7,1,0
661201,CN-0500,LT,8,1,0
661208,CS-1950,LG,5,1,0
661217,CN-0500,NL,-1,0,1
661219,CN-0500,MD,0,0,0
661220,DM-0450,LG,2,0,0
661224,JS-6700,LG,8,1,0
661227,DM-0450,LT,4,1,0
661228,DM-0450,LG,4,1,0
661230,DM-0450,RG,2,0,0
661233,JS-6700,MD,4,1,0
661234,CN-0500,RE,10,1,0
661236,CN-0500,RG,7,1,0
661240,DM-0450,LG,10,1,0
661241,DM-0450,LG,26,1,0
661242,JW-5650,LE,3,0,0
661246,DM-0450,LE,24,1,0
661247,DM-0450,LT,1,0,0
661253,CN-0500,LE,9,1,0
661254,MT-1300,LG,6,1,0
661255,CA-1175,RT,4,1,0
661264,CA-1175,RE,15,1,0
661265,CA-1175,MD,6,1,0
661266,CA-1175,MD,-5,0,0
661267,CN-0500,MD,12,1,0
661268,CA-1175,MD,-2,0,0
661277,CA-1175,RE,4,1,0
661278,MT-1300,MD,0,0,0
661280,CA-1175,LT,0,0,0
661281,CA-1175,RT,3,0,0
661288,JW-5650,LE,2,1,0
661289,CS-1950,MD,1,0,0
661299,CN-0500,NL,-1,0,1
661300,CN-0500,NL,-1,0,1
661303,AM-2850,LE,7,1,0
661306,CT-1220,LG,42,1,0
661307,AM-2850,RE,2,0,0
661311,AM-2850,LE,2,0,0
661314,AM-2850,LE,0,0,0
661316,MJ-2275,RT,0,0,0
661320,RM-1200,LE,0,0,0
661323,AM-2850,LE,2,0,0
661326,AM-2850,LE,1,0,0
661327,CT-1220,RE,5,0,0
661329,AM-2850,RT,1,0,0
661330,MJ-2275,RG,2,0,0
661334,DM-4300,MD,30,1,0
661336,DM-4300,LE,3,0,0
661339,AM-2850,RG,2,0,0
661343,DM-4300,RE,-5,0,0
661350,MJ-2275,LE,1,0,0
661353,MJ-2275,LG,7,1,0
661356,MJ-2275,RE,2,0,0
661358,MJ-2275,LG,0,0,0
661359,KC-2350,MD,1,1,0
661362,RM-1200,MD,5,1,0
661364,RM-1200,MD,0,0,0
661366,CT-1220,LE,-1,0,0
661371,DS-3300,MD,11,1,0
661378,DM-4300,LT,3,0,0
661380,SB-1100,RE,14,1,0
661381,DM-4300,LE,0,0,0
661382,DS-3300,RE,2,0,0
661389,CT-1220,MD,5,1,0
661390,AM-2850,RE,4,1,0
661391,DY-0200,LT,0,0,0
661393,DM-4300,LG,-1,0,0
661396,DM-4300,RT,3,0,0
661402,AM-2850,LE,1,0,0
661406,AM-2850,MD,0,0,0
661415,MJ-2275,RE,-1,0,0
661418,AM-2850,LT,0,0,0
661425,AM-2850,RE,2,0,0
661430,CT-1220,MD,-1,0,0
661435,RM-1200,RT,9,1,0
661436,RM-1200,LG,6,1,0
661439,DS-3300,LG,2,0,0
661446,DM-4300,MD,3,1,0
661447,DS-3300,LE,2,0,0
661450,AM-2850,RE,16,1,0
661451,AM-2850,LE,6,1,0
661452,CT-1220,RE,3,1,0
661456,AM-2850,MD,13,1,0
661457,AM-2850,RT,3,0,0
661474,MF-1300,RG,3,0,0
661476,MF-1300,RE,8,1,0
661477,MF-1300,RG,0,0,0
661479,MF-1300,LG,3,0,0
661484,LM-1850,RG,0,0,0
661488,MF-1300,LG,8,1,0
661489,MF-1300,RT,10,1,0
661493,MF-1300,RT,-1,0,0
661497,LM-1850,RG,0,0,0
661498,LM-1850,RG,7,1,0
661504,JR-2800,LT,0,0,0
661507,JR-2800,RG,3,0,0
661515,LM-1850,RG,6,0,0
661520,MF-1300,LG,2,0,0
661522,MF-1300,RT,12,1,0
661523,MF-1300,RT,10,1,0
661524,JC-6200,MD,0,0,0
661531,MF-1300,RT,0,0,0
661534,MF-1300,LG,11,1,0
661535,JL-0280,LG,4,1,0
661540,MF-1300,RG,3,0,0
661545,MF-1300,LG,0,0,0
661549,LM-1850,LT,1,0,0
661550,LM-1850,LE,8,0,0
661554,LM-1850,RE,3,0,0
661558,MF-1300,LT,0,0,0
661559,LM-1850,RT,7,1,0
661563,LM-1850,RT,6,1,0
661569,MF-1300,RG,2,0,0
661570,MF-1300,LG,1,0,0
661580,LM-1850,RG,2,1,0
661581,LM-1850,RG,2,0,0
661582,LM-1850,RG,1,0,0
661584,LM-1850,RE,3,0,0
661585,LM-1850,RG,1,0,0
661588,MF-1300,LE,1,0,0
661590,MF-1300,LG,4,1,0
661591,MF-1300,LT,4,1,0
661597,MF-1300,LE,0,0,0
661600,LM-1850,LG,2,0,0
661603,JO-0550,RG,-1,0,0
661606,LM-1850,MD,0,0,0
661607,MF-1300,RG,2,0,0
661610,MF-1300,LG,0,0,0
661616,RH-1600,RT,12,1,0
661619,RH-1600,LG,3,1,0
661620,RH-1600,LG,4,1,0
661621,RH-1600,RG,4,1,0
661622,RH-1600,LG,-1,0,0
661625,MF-1300,RG,6,1,0
661635,MF-1300,RG,2,1,0
661644,AF-0900,RE,2,0,0
661645,AF-0900,RE,3,0,0
661647,DF-1875,LE,2,0,0
661650,DF-1875,RE,1,1,0
661651,DF-1875,RG,4,1,0
661654,DF-1875,RT,16,1,0
661657,AB-1975,LE,2,0,0
661658,AB-1975,RT,9,1,0
661659,AB-1975,RE,-1,0,0
661663,DF-1875,RE,-2,0,0
661678,DF-1875,LG,23,1,0
661682,AF-0900,LE,0,0,0
661690,AF-0900,RE,-7,0,0
661694,AF-0900,RE,4,0,0
661697,AF-0900,RG,1,0,0
661701,DF-1875,LT,0,0,0
661702,DF-1875,RE,8,1,0
661704,DF-1875,LG,1,0,0
661709,TW-0650,LG,7,1,0
661710,TW-0650,RE,2,1,0
661715,DF-1875,LG,0,0,0
661730,MR-2500,NL,-1,0,1
661735,AF-0900,RG,2,0,0
661737,AF-0900,RT,5,0,0
661739,DF-1875,LE,5,1,0
661740,DF-1875,LE,2,0,0
661742,DF-1875,RG,6,1,0
661745,AB-1975,LE,1,0,0
661749,DF-1875,RT,2,0,0
661750,TW-0650,LE,9,1,0
661752,TW-0650,RG,1,0,0
661756,TW-0650,RG,13,1,0
661757,TW-0650,RG,-1,0,0
661758,TW-0650,LE,6,0,0
661759,TW-0650,LG,8,1,0
661768,CP-1950,LT,17,1,0
661770,CP-1950,RT,9,1,0
661774,TW-0650,RE,-3,0,0
661775,TW-0650,RT,2,0,0
661776,TW-0650,LG,1,0,0
661784,AB-1975,LT,6,1,0
661786,AB-1975,RE,0,0,0
661787,CP-1950,RE,1,1,0
661790,TW-0650,RE,-1,0,0
661791,TW-0650,LG,2,0,0
661792,TW-0650,RE,12,1,0
661793,TW-0650,LT,3,1,0
661794,TW-0650,RG,3,0,0
661795,TW-0650,RT,1,0,0
661806,TW-0650,LE,5,1,0
661807,SR-0450,RE,-4,0,0
661808,TW-0650,RE,2,0,0
661824,JH-4025,RE,2,0,0
661827,JH-4025,LT,3,1,0
661828,JH-4025,RT,8,1,0
661831,JC-2300,RG,4,1,0
661834,JC-2300,RE,4,1,0
661838,JC-2300,RG,2,0,0
661840,CW-1450,LG,0,0,0
661842,AS-1600,MD,6,0,0
661847,JH-4025,RT,10,1,0
661849,AD-0100,MD,2,0,0
661851,GB-0350,RG,13,1,0
661863,GB-0350,LT,0,0,0
661865,GB-0350,LE,16,0,0
661867,DT-0850,RE,4,1,0
661872,JC-2300,RG,13,1,0
661880,JH-4025,LT,7,1,0
661884,JC-2300,RG,0,0,0
661886,JC-2300,LT,24,1,0
661888,CW-1450,RT,4,0,0
661889,JC-2300,LG,9,0,0
661896,CW-1450,MD,9,1,0
661897,AS-1600,MD,3,1,0
661898,CW-1450,RT,-1,0,0
661903,JH-4025,LT,0,0,0
661908,JH-4025,LG,4,0,0
661914,AS-1600,MD,4,1,0
661916,JC-2300,LG,2,1,0
661917,DT-0850,MD,-8,0,0
661926,MJ-2250,LE,6,1,0
661928,AD-0100,LE,6,0,0
661931,JC-2300,RG,12,1,0
661936,JH-4025,LG,5,1,0
661940,JC-2300,LG,5,1,0
661943,CW-1450,RT,5,1,0
661947,JC-2300,LE,0,0,0
661948,AS-1600,LE,10,1,0
661957,GB-0350,RG,2,0,0
661958,GB-0350,MD,4,1,0
661959,AD-0100,MD,8,1,0
661960,GB-0350,LG,6,1,0
661961,GB-0350,RT,3,1,0
661963,GB-0350,LE,6,1,0
661964,JH-4025,RG,1,1,0
661974,GB-0350,LT,9,1,0
661975,GB-0350,RG,1,1,0
661976,GB-0350,LG,-1,0,0
661977,GB-0350,LT,2,0,0
661978,GB-0350,RT,1,0,0
661984,AS-1600,LT,2,0,0
661994,IC-0300,RE,-2,0,0
661997,MG-1150,MD,-2,0,0
662001,DJ-1850,MD,3,0,0
662003,DJ-1850,LE,5,1,0
662006,DJ-1850,LE,3,0,0
662010,IC-0300,RT,3,0,0
662016,MG-1150,LE,5,1,0
662018,MG-1150,RG,-3,0,0
662021,DW-4300,MD,11,1,0
662027,IC-0300,RE,32,1,0
662034,MG-1150,LT,23,1,0
662035,MG-1150,LG,7,1,0
662037,DW-4300,MD,4,1,0
662043,IC-0300,MD,3,0,0
662051,MG-1150,RE,4,1,0
662055,DJ-1850,RE,3,0,0
662060,DW-4300,LT,4,1,0
662064,DW-4300,LT,7,1,0
662090,MG-1150,LE,-3,0,0
662095,IC-0300,MD,6,1,0
662096,IC-0300,RT,1,0,0
662101,SD-0800,MD,6,1,0
662106,MG-1150,LT,1,0,0
662112,IC-0300,RT,2,0,0
662115,MG-1150,LE,1,0,0
662119,MG-1150,MD,0,0,0
662123,IC-0300,RE,6,1,0
662124,IC-0300,RG,0,0,0
662126,DJ-1850,MD,5,1,0
662128,IC-0300,RE,2,0,0
662133,MG-1150,LE,5,1,0
662137,MG-1150,RG,0,0,0
662141,IC-0300,MD,6,1,0
662143,IC-0300,MD,4,1,0
662145,DJ-1850,MD,9,1,0
662146,DJ-1850,LE,3,1,0
662149,DJ-1850,MD,0,0,0
662153,DW-4300,LE,5,1,0
662156,DW-4300,MD,19,1,0
662157,DW-4300,RG,2,0,0
662158,DW-4300,MD,2,0,0
662159,PR-0300,NL,-1,0,1
662164,EL-0010,LT,-1,0,0
662170,JS-6200,LG,6,1,0
662172,EL-0010,LT,5,1,0
