uid,gid,player,pa,pc,py,ints,tdp,ra,sra,ry,tdr,trg,rec,recy,tdrec,ret,rety,tdret,fuml,peny,snp,fpts,game,seas,year,team,posd,jnum,dcp
84500,4065,BB-1550,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,12,0.6,3,1,2015,SF,TE,84,3
84501,4066,LB-0250,0,0,0,0,0,21,11,111,1,5,4,16,0,0,0,0,0,10,52,17.7,3,3,2015,PIT,RES,26,1
84502,4066,MV-0300,26,13,203,1,1,1,1,24,0,0,0,0,0,0,0,0,0,0,57,12.5,4,15,2015,PIT,QB,2,3
84503,4066,HM-0200,0,0,0,0,0,0,0,0,0,3,3,46,0,0,0,0,0,0,56,4.6,5,11,2015,PIT,TE,83,1
84504,4066,DW-3600,0,0,0,0,0,5,1,20,0,0,0,0,0,0,0,0,0,0,9,2,5,10,2015,PIT,RB,34,1
84505,4066,AB-3500,0,0,0,0,0,0,0,0,0,6,3,45,0,5,27,0,0,0,52,1.1,5,6,2015,PIT,LWR,84,1
84506,4066,JJ-3900,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,0,0,0,1.4,2,9,2015,SD,RWR,15,3
84507,4066,PR-0300,48,35,365,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,75,20.6,5,12,2015,SD,QB,17,1
84508,4066,AG-0500,0,0,0,0,0,0,0,0,0,11,9,92,2,0,0,0,0,0,43,21.2,1,13,2015,SD,TE,85,1
84509,4066,DW-4300,0,0,0,0,0,4,2,10,0,7,5,66,0,0,0,0,0,0,29,7.6,5,8,2015,SD,RB,39,2
84510,4066,MG-1150,0,0,0,0,0,15,6,42,0,9,7,52,0,0,0,0,1,0,46,7.4,5,1,2015,SD,RB,28,1
84511,4066,DI-0075,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,57,0,3,5,2015,SD,RWR,15,1
84512,4066,MW-1250,0,0,0,0,0,0,0,0,0,3,1,72,1,0,0,0,0,0,36,13.2,5,3,2015,PIT,RWR,11,1
84513,4066,KA-0650,0,0,0,0,0,0,0,0,0,10,6,57,0,0,0,0,0,0,75,5.7,5,3,2015,SD,RES,13,2
84514,4066,JT-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,-1,3,5,2015,PIT,RB,30,2
84515,4066,DH-2800,0,0,0,0,0,0,0,0,0,6,2,24,0,0,0,0,0,10,38,1.4,5,7,2015,PIT,RWR,88,2
84516,4066,MF-0800,0,0,0,0,0,0,0,0,0,4,3,48,0,0,0,0,0,0,70,4.8,5,12,2015,SD,LWR,80,1
84517,4066,LG-0750,0,0,0,0,0,0,0,0,0,5,5,50,0,0,0,0,0,0,48,5,4,4,2015,SD,TE,89,1
84518,4066,DA-1450,0,0,0,0,0,0,0,0,0,0,0,0,0,2,62,0,0,0,0,2.5,3,2,2015,PIT,RWR,13,3
84519,4066,MS-3400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,1,9,2015,PIT,TE,89,1
84520,4067,MI-0100,0,0,0,0,0,20,7,46,2,3,3,10,0,0,0,0,0,0,38,17.6,6,5,2015,NO,RB,22,1
84521,4067,DB-3800,39,30,312,0,1,2,0,2,0,0,0,0,0,0,0,0,0,5,72,16.2,5,15,2015,NO,QB,9,1
84522,4067,WS-0925,0,0,0,0,0,0,0,0,0,5,4,55,0,0,0,0,0,0,51,5.5,6,2,2015,NO,LWR,83,2
84523,4067,JH-4070,0,0,0,0,0,0,0,0,0,5,3,38,0,0,0,0,0,0,37,3.8,5,3,2015,NO,TE,89,1
84524,4067,BW-0700,0,0,0,0,0,0,0,0,0,12,10,127,1,0,0,0,0,0,68,18.7,6,12,2015,NO,TE,82,1
84525,4067,CS-3400,0,0,0,0,0,3,1,10,0,5,4,17,0,0,0,0,0,0,16,2.7,5,6,2015,NO,RB,28,2
84526,4067,BC-2325,0,0,0,0,0,0,0,0,0,5,4,41,0,0,0,0,0,0,55,4.1,6,2,2015,NO,RWR,10,1
84527,4067,PD-0700,0,0,0,0,0,0,0,0,0,3,2,18,0,1,19,0,0,0,23,0.8,4,5,2015,ATL,FB,42,1
84528,4067,MR-2500,44,30,295,0,2,4,2,10,0,0,0,0,0,0,0,0,1,0,73,18.8,6,8,2015,ATL,QB,2,1
84529,4067,JJ-4700,0,0,0,0,0,0,0,0,0,10,6,93,0,0,0,0,0,0,68,9.3,6,5,2015,ATL,LWR,11,1
84530,4067,DF-1875,0,0,0,0,0,13,9,100,1,10,8,56,1,0,0,0,0,0,63,27.6,6,2,2015,ATL,RB,24,1
84531,4067,KR-1050,0,0,0,0,0,7,4,23,0,2,2,24,0,0,0,0,0,0,19,4.7,6,3,2015,NO,RES,29,3
84532,4067,RW-2200,0,0,0,0,0,0,0,0,0,4,3,23,1,0,0,0,0,0,60,8.3,5,11,2015,ATL,RWR,84,1
84533,4067,JT-0300,0,0,0,0,0,0,0,0,0,5,3,32,0,0,0,0,0,0,53,3.2,5,8,2015,ATL,TE,83,1
84534,4067,TC-2050,0,0,0,0,0,4,2,40,0,0,0,0,0,0,0,0,1,0,7,2,4,1,2015,ATL,RB,26,2
84535,4067,LH-0600,0,0,0,0,0,0,0,0,0,6,4,37,0,0,0,0,0,0,54,3.7,6,5,2015,ATL,LWR,85,2
84536,4067,EW-0500,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0.8,6,9,2015,ATL,RWR,14,2
84537,4067,LT-0550,0,0,0,0,0,0,0,0,0,3,2,18,0,0,0,0,0,0,19,1.8,5,3,2015,ATL,TE,80,2
84538,4067,NW-0500,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,7,1.1,6,3,2015,ATL,RWR,15,3
84539,4067,TW-0650,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,5,0.7,4,1,2015,ATL,RB,33,3
84540,4067,MM-5750,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0.5,6,1,2015,NO,RB,48,3
84541,4067,MH-3300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,2,6,2015,NO,TE,84,2
84542,4067,BC-1850,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,0,6,2,2015,NO,RWR,16,2
84543,4068,RR-1150,0,0,0,0,0,0,0,0,0,3,1,16,0,5,96,0,0,0,10,3.8,5,3,2015,WAS,LWR,19,3
84544,4068,KC-2350,43,25,196,2,1,1,1,1,0,0,0,0,0,0,0,0,0,5,63,7.4,6,4,2015,WAS,QB,8,1
84545,4068,RG-1650,0,0,0,0,0,0,0,0,0,4,2,22,0,0,0,0,0,0,30,2.2,6,2,2015,WAS,RWR,14,2
84546,4068,AM-2850,0,0,0,0,0,11,3,21,0,1,1,11,0,0,0,0,0,0,26,3.2,6,4,2015,WAS,RB,46,1
84547,4068,PG-0100,0,0,0,0,0,0,0,0,0,8,5,28,1,0,0,0,0,0,52,8.8,6,8,2015,WAS,LWR,88,1
84548,4068,JK-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,0,0,0,8,1.4,5,5,2015,NYJ,LWR,11,2
84549,4068,RF-0500,26,19,253,1,2,4,2,31,1,0,0,0,0,0,0,0,0,0,67,25.2,5,11,2015,NYJ,QB,14,1
84550,4068,ED-0200,0,0,0,0,0,0,0,0,0,7,4,59,1,0,0,0,1,0,56,9.9,4,6,2015,NYJ,RWR,87,1
84551,4068,JC-5680,1,0,0,0,0,0,0,0,0,9,4,40,0,1,0,0,0,0,51,4,6,1,2015,WAS,RWR,80,3
84552,4068,ZS-0150,0,0,0,0,0,13,5,46,0,2,2,15,0,2,47,0,0,0,25,1.9,3,3,2015,NYJ,RB,38,3
84553,4068,CI-0300,0,0,0,0,0,20,11,146,1,3,3,50,0,0,0,0,0,0,34,25.6,4,6,2015,NYJ,RB,33,1
84554,4068,BM-0300,0,0,0,0,0,0,0,0,0,9,7,111,1,0,0,0,1,0,57,15.1,5,10,2015,NYJ,LWR,15,1
84555,4068,BP-1200,0,0,0,0,0,4,0,-2,0,1,1,1,0,0,0,0,0,0,8,-0.1,5,5,2015,NYJ,RB,29,2
84556,4068,DC-0775,0,0,0,0,0,0,0,0,0,4,4,39,0,0,0,0,0,0,58,3.9,5,4,2015,WAS,TE,89,2
84557,4068,DY-0200,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,4,0.8,4,7,2015,WAS,FB,36,1
84558,4068,CT-1220,0,0,0,0,0,5,1,12,0,10,6,26,0,0,0,0,0,0,37,3.8,6,3,2015,WAS,RB,25,3
84559,4068,QE-0100,0,0,0,0,0,0,0,0,0,3,2,17,0,0,0,0,0,0,49,1.7,4,2,2015,NYJ,SUS,82,1
84560,4068,AR-1100,0,0,0,0,0,0,0,0,0,4,1,6,0,0,0,0,0,0,32,0.6,4,6,2015,WAS,LWR,12,2
84561,4068,KD-0400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,0,3,8,2015,NYJ,TE,47,2
84562,4069,DJ-1325,0,0,0,0,0,3,1,9,0,1,1,8,0,6,123,0,0,0,24,4.9,6,1,2015,ARI,RB,31,3
84563,4069,CP-0500,45,29,421,2,1,2,0,-1,0,0,0,0,0,0,0,0,0,0,72,16.7,6,13,2015,ARI,QB,3,1
84564,4069,JB-6950,0,0,0,0,0,0,0,0,0,14,10,196,0,0,0,0,1,0,65,17.6,6,2,2015,ARI,RWR,12,2
84565,4069,AE-0750,0,0,0,0,0,1,1,7,0,2,2,47,0,0,0,0,0,0,9,5.4,3,3,2015,ARI,RB,38,2
84566,4069,LF-0200,0,0,0,0,0,0,0,0,0,10,8,93,0,0,0,0,0,0,67,9.3,6,12,2015,ARI,LWR,11,1
84567,4069,AB-3500,0,0,0,0,0,0,0,0,0,8,3,24,0,2,8,0,0,0,54,0.3,6,6,2015,PIT,LWR,84,1
84568,4069,LB-0250,0,0,0,0,0,24,11,88,0,0,0,0,0,0,0,0,0,0,55,8.8,4,3,2015,PIT,RES,26,1
84569,4069,MV-0300,8,3,6,0,0,5,3,47,0,0,0,0,0,0,0,0,0,0,30,4.9,5,15,2015,PIT,QB,2,3
84570,4069,CJ-1700,0,0,0,0,0,14,6,40,0,1,1,5,0,0,0,0,0,15,39,3,6,8,2015,ARI,RB,27,1
84571,4069,JB-6750,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,65,0,4,3,2015,ARI,LWR,13,2
84572,4069,MF-0950,0,0,0,0,0,0,0,0,0,8,5,50,1,0,0,0,0,10,54,10,6,4,2015,ARI,RWR,15,1
84573,4069,DA-1450,0,0,0,0,0,0,0,0,0,0,0,0,0,4,96,0,0,0,0,3.8,4,2,2015,PIT,RWR,13,3
84574,4069,RN-1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,-0.7,1,2,2015,PIT,FB,45,2
84575,4069,JG-3700,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,6,6,2015,ARI,TE,84,1
84576,4069,DW-3600,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,2,-0.1,6,10,2015,PIT,RB,34,1
84577,4069,MB-4550,0,0,0,0,0,1,1,8,0,8,6,137,2,0,0,0,0,0,35,26.5,1,2,2015,PIT,LWR,10,2
84578,4069,MW-1250,0,0,0,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,34,0.8,6,3,2015,PIT,RWR,11,1
84579,4069,DF-0550,0,0,0,0,0,0,0,0,0,2,1,9,0,0,0,0,0,0,32,0.9,5,3,2015,ARI,TE,85,1
84580,4069,DH-2800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,15,-0.5,6,7,2015,PIT,RWR,88,2
84581,4069,LJ-1250,12,8,168,0,2,1,0,-1,0,0,0,0,0,0,0,0,0,0,27,14.6,1,3,2015,PIT,QB,3,2
84582,4069,ML-0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,-1,1,16,2015,ARI,LS,82,1
84583,4069,TN-0550,0,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,8,1.3,1,2,2015,ARI,TE,87,2
84584,4069,HM-0200,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,57,0.5,6,11,2015,PIT,TE,83,1
84585,4070,CP-0750,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,0,0,0,7,2,5,3,2015,MIN,RWR,84,3
84586,4070,AP-0700,0,0,0,0,0,26,7,60,0,1,1,-3,0,0,0,0,0,0,46,5.7,5,9,2015,MIN,RB,28,1
84587,4070,TB-2650,31,17,249,2,1,3,0,-5,0,0,0,0,0,0,0,0,0,0,70,9.5,5,2,2015,MIN,QB,5,1
84588,4070,SD-0537,0,0,0,0,0,0,0,0,0,9,7,129,0,0,0,0,0,0,57,12.9,2,1,2015,MIN,LWR,14,1
84589,4070,MW-0500,0,0,0,0,0,0,0,0,0,9,2,23,0,0,0,0,0,0,54,2.3,5,7,2015,MIN,RWR,11,1
84590,4070,JW-6560,0,0,0,0,0,0,0,0,0,3,2,69,0,0,0,0,0,0,31,6.9,4,4,2015,MIN,RWR,17,2
84591,4070,KR-1200,0,0,0,0,0,0,0,0,0,5,2,9,1,0,0,0,0,0,56,6.9,5,5,2015,MIN,TE,82,1
84592,4070,AS-1600,37,22,282,0,1,2,1,10,0,0,0,0,0,0,0,0,0,0,62,16.3,6,11,2015,KC,QB,11,1
84593,4070,TK-0150,0,0,0,0,0,0,0,0,0,7,5,88,0,0,0,0,0,15,51,7.3,6,3,2015,KC,TE,87,1
84594,4070,JM-0200,0,0,0,0,0,0,0,0,0,4,3,48,0,0,0,0,0,5,47,4.3,6,7,2015,KC,RWR,19,1
84595,4070,KD-0450,0,0,0,0,0,5,2,13,0,1,1,12,0,1,19,0,0,0,19,0.8,6,3,2015,KC,RB,34,2
84596,4070,DT-0850,0,0,0,0,0,1,0,1,0,1,0,0,0,3,44,0,0,0,17,1.8,6,2,2015,KC,LWR,13,2
84597,4070,CW-1450,0,0,0,0,0,9,5,33,0,2,1,6,0,0,0,0,1,15,43,0.4,5,2,2015,KC,RB,35,1
84598,4070,CC-3950,0,0,0,0,0,0,0,0,0,7,3,16,0,0,0,0,0,0,40,1.6,4,1,2015,KC,RWR,17,3
84599,4070,AS-0900,0,0,0,0,0,1,0,0,0,1,1,13,0,0,0,0,0,0,11,1.3,3,5,2015,KC,FB,42,1
84600,4070,MA-1150,0,0,0,0,0,5,3,27,0,1,1,8,0,0,0,0,0,0,20,3.5,5,5,2015,MIN,RB,44,3
84601,4070,RE-0400,0,0,0,0,0,0,0,0,0,2,1,11,0,0,0,0,0,0,39,1.1,3,4,2015,MIN,TE,85,3
84602,4070,DH-1450,0,0,0,0,0,0,0,0,0,2,2,15,0,0,0,0,0,0,18,1.5,2,3,2015,KC,TE,84,3
84603,4070,JM-3450,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,0.2,5,2,2015,MIN,RB,31,2
84604,4070,JA-2900,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,17,0.4,3,10,2015,KC,RWR,81,2
84605,4070,AW-1650,0,0,0,0,0,0,0,0,0,6,3,57,1,0,0,0,0,0,26,11.7,4,2,2015,KC,LWR,12,1
84606,4070,ZL-0200,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,13,0.3,4,3,2015,MIN,FB,48,1
84607,4070,JO-0150,0,0,0,0,0,0,0,0,0,3,2,23,0,0,0,0,0,0,20,2.3,4,1,2015,KC,TE,80,2
84608,4071,LM-1000,0,0,0,0,0,17,11,90,1,4,2,4,0,0,0,0,0,0,57,15.4,4,7,2015,BUF,RB,25,1
84609,4071,EM-0250,42,28,263,1,1,6,4,22,1,0,0,0,0,0,0,0,0,18,70,18.9,2,3,2015,BUF,QB,3,2
84610,4071,CC-2100,0,0,0,0,0,0,0,0,0,13,9,62,0,0,0,0,0,0,70,6.2,6,5,2015,BUF,TE,85,1
84611,4071,RW-4050,0,0,0,0,0,0,0,0,0,6,4,47,0,0,0,0,0,20,63,2.7,6,3,2015,BUF,RWR,10,1
84612,4071,AD-0100,33,22,243,0,3,3,0,-2,0,0,0,0,0,0,0,0,0,5,61,21,6,5,2015,CIN,QB,14,1
84613,4071,AG-1500,0,0,0,0,0,0,0,0,0,7,4,36,0,0,0,0,0,0,57,3.6,6,5,2015,CIN,LWR,18,1
84614,4071,JH-4025,0,0,0,0,0,16,7,56,0,1,1,13,1,0,0,0,0,0,35,12.9,6,2,2015,CIN,RB,32,1
84615,4071,GB-0350,0,0,0,0,0,8,5,50,1,2,1,23,0,0,0,0,0,0,26,13.3,6,3,2015,CIN,RB,25,2
84616,4071,DM-3100,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,4,1.8,2,5,2015,BUF,LWR,17,3
84617,4071,SW-0450,0,0,0,0,0,0,0,0,0,5,4,48,1,0,0,0,0,0,36,10.8,4,2,2015,BUF,LWR,14,1
84618,4071,JF-1750,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,2,1,2015,CIN,LT,74,2
84619,4071,TE-0300,0,0,0,0,0,0,0,0,0,4,4,30,1,0,0,0,0,0,58,9,6,3,2015,CIN,TE,85,1
84620,4071,MJ-2250,0,0,0,0,0,0,0,0,0,12,9,95,1,0,0,0,0,0,49,15.5,6,4,2015,CIN,RWR,82,2
84621,4071,MG-1050,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,0,15,6,-0.2,2,3,2015,BUF,RES,88,4
84622,4071,CH-3350,0,0,0,0,0,0,0,0,0,5,2,31,0,0,0,0,0,0,53,3.1,5,5,2015,BUF,LWR,15,2
84623,4071,MS-0150,0,0,0,0,0,1,1,8,0,4,2,30,0,0,0,0,0,0,34,3.8,6,4,2015,CIN,RWR,12,1
84624,4071,RH-1875,0,0,0,0,0,0,0,0,0,2,1,16,0,0,0,0,0,0,24,1.6,3,2,2015,CIN,TE/H-,89,1
84625,4071,DH-2550,0,0,0,0,0,0,0,0,0,2,2,17,0,0,0,0,0,0,12,1.7,2,4,2015,BUF,RB,38,4
84626,4071,CP-0800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0.3,1,7,2015,CIN,RB,30,3
84627,4071,CG-1650,0,0,0,0,0,0,0,0,0,5,5,54,0,0,0,0,0,0,26,5.4,2,3,2015,BUF,TE,89,3
84628,4071,BT-0300,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0.5,6,7,2015,CIN,LWR,19,2
84629,4072,MS-4100,42,27,405,1,4,6,2,37,0,0,0,0,0,0,0,0,0,10,81,32.9,6,7,2015,DET,QB,9,1
84630,4072,CJ-1100,0,0,0,0,0,0,0,0,0,9,6,166,1,0,0,0,0,10,78,21.6,6,9,2015,DET,RWR,81,1
84631,4072,AA-0025,0,0,0,0,0,14,7,48,0,4,3,21,0,1,22,0,0,0,35,0.9,6,1,2015,DET,RB,21,3
84632,4072,GT-0100,0,0,0,0,0,0,0,0,0,9,6,40,1,3,24,0,0,0,70,1,6,6,2015,DET,LWR,15,1
84633,4072,ZZ-0100,0,0,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,5,1.5,4,1,2015,DET,RES,41,1
84634,4072,TR-0370,0,0,0,0,0,7,4,28,0,6,3,50,0,0,0,0,0,0,42,7.8,6,3,2015,DET,RB,25,2
84635,4072,LM-1500,0,0,0,0,0,0,0,0,0,6,5,106,1,0,0,0,0,0,45,16.6,6,11,2015,DET,LWR,16,2
84636,4072,JC-6200,41,26,353,1,1,2,1,12,0,0,0,0,0,0,0,0,0,0,80,17.3,5,10,2015,CHI,QB,6,1
84637,4072,ER-0500,0,0,0,0,0,0,0,0,0,7,5,49,0,0,0,0,0,0,60,4.9,5,8,2015,CHI,LWR,19,1
84638,4072,MF-1300,0,0,0,0,0,24,9,69,1,5,3,20,0,0,0,0,0,0,68,14.9,6,8,2015,CHI,RB,22,4
84639,4072,MB-1800,0,0,0,0,0,0,0,0,0,11,6,59,0,0,0,0,0,0,77,5.9,6,8,2015,CHI,TE,83,1
84640,4072,MM-0900,0,0,0,0,0,0,0,0,0,0,0,0,0,6,95,0,0,0,9,3.8,6,6,2015,CHI,LWR,80,3
84641,4072,AJ-0430,0,0,0,0,0,0,0,0,0,11,8,147,1,0,0,0,0,20,69,18.7,2,4,2015,CHI,RWR,17,1
84642,4072,MW-3250,0,0,0,0,0,0,0,0,0,4,2,54,0,0,0,0,0,0,63,5.4,6,3,2015,CHI,RWR,10,2
84643,4072,JL-0280,0,0,0,0,0,5,2,10,1,2,1,17,0,0,0,0,0,0,15,8.7,5,1,2015,CHI,RB,33,1
84644,4072,TJ-2350,0,0,0,0,0,1,0,-3,0,0,0,0,0,3,47,0,1,0,3,-0.1,4,2,2015,DET,LWR,13,3
84645,4072,TW-3900,0,0,0,0,0,0,0,0,0,6,3,17,1,0,0,0,0,0,65,7.7,4,3,2015,DET,TE,89,2
84646,4072,CM-2245,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,9,0.7,4,1,2015,CHI,RWR,81,3
84647,4072,CF-1550,0,0,0,0,0,0,0,0,0,1,1,5,0,1,0,0,1,0,23,-1.5,2,3,2015,DET,RWR,10,2
84648,4072,IA-0100,0,0,0,0,0,1,1,30,0,0,0,0,0,0,0,0,0,0,0,3,1,5,2015,DET,FS,42,2
84649,4073,CA-0750,0,0,0,0,0,13,3,41,0,4,4,25,0,0,0,0,0,0,40,6.6,6,3,2015,DEN,RB,22,1
84650,4073,PM-0200,48,26,290,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,9.6,6,18,2015,DEN,QB,18,1
84651,4073,ES-0200,0,0,0,0,0,0,0,0,0,12,4,109,1,3,19,0,0,0,69,0.8,6,6,2015,DEN,RWR,10,1
84652,4073,RH-2350,0,0,0,0,0,20,11,111,0,5,3,4,0,0,0,0,0,0,44,11.5,6,4,2015,DEN,RB,23,2
84653,4073,IC-0300,0,0,0,0,0,11,3,32,0,2,2,9,0,0,0,0,0,0,28,4.1,6,2,2015,CLE,RB,34,1
84654,4073,DJ-1850,0,0,0,0,0,9,5,38,0,4,3,18,0,0,0,0,0,5,34,5.1,6,1,2015,CLE,RB,29,2
84655,4073,JM-2900,39,20,213,2,2,3,2,12,0,0,0,0,0,0,0,0,1,0,80,11.7,5,14,2015,CLE,QB,13,2
84656,4073,TB-1060,0,0,0,0,0,0,0,0,0,13,9,117,0,5,34,0,0,5,57,0.9,6,4,2015,CLE,RWR,11,1
84657,4073,AH-1900,0,0,0,0,0,0,0,0,0,4,1,25,0,0,0,0,0,0,59,2.5,6,5,2015,CLE,RWR,16,3
84658,4073,GB-0200,0,0,0,0,0,0,0,0,0,9,3,39,2,0,0,0,0,0,63,15.9,6,8,2015,CLE,TE,82,1
84659,4073,DT-0900,0,0,0,0,0,0,0,0,0,17,10,111,0,0,0,0,0,0,73,11.1,6,6,2015,DEN,LWR,88,1
84660,4073,JN-1900,0,0,0,0,0,0,0,0,0,2,1,-1,0,1,0,0,0,0,45,-0.1,5,7,2015,DEN,RWR,11,3
84661,4073,SD-0800,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,1.2,5,5,2015,CLE,RB,24,3
84662,4073,TG-0025,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,24,0.5,6,2,2015,CLE,LWR,18,2
84663,4073,BH-0800,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,41,0,6,7,2015,CLE,LWR,83,1
84664,4073,RT-1950,0,0,0,0,0,10,6,27,0,1,0,0,0,0,0,0,0,0,18,2.7,1,4,2015,CLE,RB,27,3
84665,4073,CL-0275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,2,2,2015,DEN,RWR,14,2
84666,4073,AC-0100,0,0,0,0,0,0,0,0,0,2,2,18,0,0,0,0,0,0,17,1.8,5,8,2015,DEN,LWR,12,2
84667,4073,BF-0950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,19,-1.5,4,2,2015,DEN,LWR,16,3
84668,4073,OD-0100,0,0,0,0,0,0,0,0,0,3,2,24,0,0,0,0,0,0,54,2.4,6,10,2015,DEN,TE,81,1
84669,4073,MJ-1175,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29,0,4,1,2015,CLE,FB,42,1
84670,4073,KB-1050,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0.6,1,2,2015,DEN,PS,35,5
84671,4074,AF-0900,0,0,0,0,0,18,8,53,0,6,5,59,1,0,0,0,0,0,49,17.2,3,7,2015,HOU,RES,23,2
84672,4074,BH-1900,36,24,293,0,3,5,2,5,0,0,0,0,0,0,0,0,0,0,71,24.2,4,7,2015,HOU,QB,7,1
84673,4074,CS-1500,0,0,0,0,0,0,0,0,0,6,4,63,0,0,0,0,0,0,56,6.3,5,5,2015,HOU,LWR,18,2
84674,4074,DH-3950,0,0,0,0,0,0,0,0,0,15,10,148,2,0,0,0,0,0,70,26.8,6,3,2015,HOU,LWR,10,1
84675,4074,BW-0400,0,0,0,0,0,0,0,0,0,12,8,87,0,5,86,0,0,0,54,3.4,5,6,2015,JAC,LWR,81,2
84676,4074,BB-2425,53,30,331,3,3,4,4,37,0,0,0,0,0,0,0,0,0,0,81,22.9,6,2,2015,JAC,QB,5,1
84677,4074,AR-1250,0,0,0,0,0,0,0,0,0,12,6,86,1,0,0,0,0,0,56,14.6,6,2,2015,JAC,LWR,15,1
84678,4074,TG-0600,0,0,0,0,0,9,4,26,0,4,3,23,0,0,0,0,0,0,52,4.9,4,6,2015,JAC,RB,21,3
84679,4074,DR-2250,0,0,0,0,0,7,1,19,0,3,3,19,0,0,0,0,0,0,27,3.8,3,3,2015,JAC,RB,16,2
84680,4074,JT-2000,0,0,0,0,0,0,0,0,0,13,7,78,1,0,0,0,0,0,59,13.8,2,5,2015,JAC,TE,80,1
84681,4074,CG-1950,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,5,1,2015,JAC,RES,33,5
84682,4074,CF-0375,0,0,0,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,47,0.8,5,2,2015,HOU,TE,87,1
84683,4074,CP-1950,0,0,0,0,0,8,4,37,0,2,1,2,0,0,0,0,0,0,23,3.9,6,4,2015,HOU,RB,22,3
84684,4074,JS-7075,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,14,0.5,2,1,2015,HOU,RWR,11,3
84685,4074,KM-3250,0,0,0,0,0,0,0,0,0,4,2,8,0,4,39,0,0,0,41,1.6,5,1,2015,HOU,RWR,12,2
84686,4074,AH-3900,0,0,0,0,0,0,0,0,0,7,2,30,1,0,0,0,0,5,78,8.5,6,2,2015,JAC,RWR,88,1
84687,4074,GG-0400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,-1,6,6,2015,HOU,TE,88,2
84688,4074,ML-1500,0,0,0,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,47,0.8,5,10,2015,JAC,TE,89,1
84689,4075,DW-3125,0,0,0,0,0,2,1,5,0,0,0,0,0,2,45,0,0,0,9,1.8,5,2,2015,MIA,RB,34,2
84690,4075,LM-1150,0,0,0,0,0,19,12,113,1,3,2,5,0,0,0,0,0,0,47,17.8,5,4,2015,MIA,RB,26,1
84691,4075,RT-0150,29,22,266,2,2,2,2,14,0,0,0,0,0,0,0,0,0,5,67,15.5,5,4,2015,MIA,QB,17,1
