pid,qba,wo,bf,li,brec,incd,hur,mbt,yac
661285,,3,1,1,0,TA,1,0,0
661286,,4,1,0,0,NA,0,1,3
661287,,3,1,1,1,NA,0,0,17
661288,SC,2,1,2,0,NA,0,0,0
661289,DP,4,1,0,4,NA,0,0,0
661290,,4,1,0,0,NA,0,0,4
661291,,3,2,0,0,NA,0,0,1
661292,,4,1,0,0,NA,0,0,0
661294,,4,1,0,0,NA,0,0,0
661295,,4,1,0,0,DEF,1,0,0
661296,,4,1,0,0,NA,0,0,3
661299,,0,3,2,4,NA,0,0,0
661300,,0,3,2,4,NA,0,0,0
661303,,3,1,1,4,NA,0,0,0
661305,,3,1,1,0,OT,0,0,0
661306,DP,3,1,1,4,NA,0,1,0
661307,,2,1,2,4,NA,0,0,0
661308,,3,1,1,2,DEF,0,0,0
661310,,3,1,1,1,NA,0,0,24
661311,,2,1,2,4,NA,0,0,0
661312,,4,1,0,0,NA,0,0,0
661313,,5,0,0,0,NA,0,0,6
661314,,1,1,3,4,NA,0,0,0
661315,,3,1,1,0,NA,0,0,2
661316,,2,1,2,4,NA,0,0,0
661319,PA,3,1,1,1,DRP,0,0,0
661320,,3,1,1,3,NA,0,0,0
661321,,3,1,1,0,NA,0,0,0
661323,,2,1,2,4,NA,0,0,0
661324,,2,1,2,0,NA,0,0,6
661325,PA,2,1,2,2,NA,0,0,14
661326,,2,2,1,4,NA,0,0,0
661327,,3,1,1,4,NA,0,0,0
661328,,4,1,0,1,NA,0,0,5
661329,,2,1,2,4,NA,0,0,0
661330,,3,1,1,4,NA,0,0,0
661331,,3,1,1,0,OT,0,0,0
661334,,3,1,1,4,NA,0,1,0
661335,SC,5,0,0,0,TA,1,0,0
661336,,3,2,0,4,NA,0,0,0
661337,SC,3,1,1,1,OT,1,0,0
661339,,1,1,3,4,NA,0,0,0
661340,SC,1,1,3,0,DC,0,0,0
661341,,4,1,0,0,NA,0,0,1
661343,,4,1,0,4,NA,0,2,0
661345,,4,1,0,0,NA,0,0,9
661346,PA,3,1,1,0,NA,0,0,0
661347,,4,1,0,1,NA,0,1,11
661349,,3,1,1,1,NA,0,0,7
661350,,3,1,1,4,NA,0,0,0
661351,,3,1,1,1,NA,0,0,0
661352,,4,1,0,0,NA,0,0,4
661353,,2,1,2,4,NA,0,0,0
661354,PA,1,1,3,2,NA,0,0,13
661355,PA,2,1,2,2,OT,0,0,0
661356,,3,1,1,4,NA,0,1,0
661358,,0,2,3,4,NA,0,0,0
661359,,0,2,3,4,NA,0,0,0
661362,,3,1,1,2,NA,0,0,0
661363,PA,3,1,1,1,NA,0,0,5
661364,,3,1,1,2,NA,0,0,0
661365,PA,2,1,2,1,NA,0,0,0
661366,PI,3,1,1,4,NA,0,0,0
661367,SC,4,1,0,0,NA,0,0,0
661369,,3,1,1,0,NA,0,0,3
661370,,5,0,0,0,OT,1,0,0
661371,,3,1,1,3,NA,0,1,0
661373,,3,1,1,0,DEF,1,0,0
661374,PA,3,1,1,0,NA,0,0,0
661375,,5,0,0,0,NA,0,0,4
661378,,3,1,1,4,NA,0,0,0
661379,PA,3,1,1,1,DEF,0,0,0
661380,SC,3,1,1,1,NA,0,0,0
661381,,3,1,1,4,NA,0,1,0
661382,,2,2,1,4,NA,0,0,0
661383,,3,1,1,0,NA,0,0,0
661384,PA,3,1,1,1,OT,0,0,0
661386,PA,3,1,1,0,NA,0,0,16
661389,,2,1,2,4,NA,0,0,0
661390,,3,1,1,4,NA,0,0,0
661391,,1,2,2,4,NA,0,0,0
661393,,3,1,1,1,NA,0,0,0
661394,PA,3,1,1,0,NA,0,0,6
661395,,3,1,1,0,DC,0,0,0
661396,,3,1,1,1,NA,0,0,0
661397,SC,2,1,2,0,NA,1,0,4
661400,PA,2,1,2,2,NA,0,0,5
661401,,3,1,1,1,NA,0,0,1
661402,,3,1,1,4,NA,0,0,0
661403,,4,1,0,0,NA,0,0,10
661404,,3,1,1,0,NA,0,0,1
661405,,5,0,0,0,NA,0,0,-1
661406,,3,1,1,4,NA,0,0,0
661407,,4,1,0,1,DC,0,0,0
661410,,5,0,0,0,NA,0,0,0
661411,,5,0,0,0,OT,0,0,0
661412,,3,1,1,0,UT,1,0,0
661415,,4,1,0,4,NA,0,0,0
661416,,5,0,0,0,NA,0,0,9
661417,PA,2,1,2,2,NA,0,0,4
661418,,2,2,1,4,NA,0,0,0
661419,,3,1,1,1,NA,0,0,3
661420,,4,1,0,2,DEF,0,0,0
661421,,3,1,1,0,NA,0,0,0
661422,PA,3,1,1,1,NA,0,0,0
661425,,1,2,2,4,NA,0,0,0
661426,,3,1,1,2,NA,0,0,8
661427,PA,2,1,2,3,OT,1,0,0
661428,,4,1,0,0,NA,0,0,0
661429,,2,1,2,4,NA,0,0,6
661430,,2,1,2,4,NA,0,0,0
661431,,4,1,0,0,OT,0,0,0
661432,,3,1,1,0,DRP,0,0,0
661435,,3,1,1,4,NA,0,1,0
661436,,3,1,1,4,NA,0,0,0
661438,,5,0,0,0,NA,1,0,4
661439,,3,1,1,4,NA,0,0,0
661440,,5,0,0,0,DRP,0,0,0
661442,,3,1,1,0,TA,1,0,0
661443,,3,1,1,0,DRP,0,0,0
661444,,4,1,0,0,NA,0,0,0
661446,,3,1,1,4,NA,0,1,0
661447,,3,1,1,3,NA,0,0,0
661448,,3,1,1,1,DEF,0,0,0
661450,,3,1,1,4,NA,0,0,0
661451,,3,1,1,4,NA,0,0,0
661452,,3,1,1,4,NA,0,1,0
661453,,3,1,1,0,NA,0,0,1
661454,PA,3,2,0,1,BR,0,0,0
661456,,2,1,2,4,NA,0,0,0
661457,,2,1,2,4,NA,0,0,0
661458,,3,1,1,0,NA,0,0,3
661459,,5,0,0,0,NA,0,0,0
661460,,3,1,1,0,DEF,0,0,0
661462,,4,1,0,0,NA,0,0,2
661463,,4,1,0,0,DRP,0,0,0
661464,,5,0,0,0,NA,0,0,6
661465,,3,1,1,1,TA,0,0,0
661466,,5,0,0,0,NA,0,0,0
661469,,3,1,1,0,NA,0,0,2
661470,,3,1,1,0,NA,0,0,0
661471,,3,1,1,0,NA,0,0,0
661472,,4,1,0,0,NA,0,0,0
661474,,1,2,2,3,NA,0,0,0
661475,,5,0,0,0,NA,0,0,9
661476,,2,1,2,2,NA,0,0,0
661477,,2,1,2,3,NA,0,0,0
661478,PA,4,1,0,0,NA,0,0,20
661479,,3,1,1,2,NA,0,0,0
661480,,5,0,0,0,OT,1,0,0
661481,,4,1,0,1,NA,0,0,8
661484,,2,2,1,3,NA,0,0,0
661485,,3,1,1,0,DRP,0,0,0
661486,,3,2,0,0,UT,0,0,0
661488,,2,1,2,2,NA,0,0,0
661489,,2,2,1,3,NA,0,0,0
661490,PA,2,1,2,3,TA,1,0,0
661491,,4,1,0,0,DEF,1,0,0
661492,,4,1,0,0,NA,1,1,12
661493,,3,1,1,1,NA,0,0,0
661494,,2,1,2,0,NA,0,0,1
661495,,3,1,1,0,TA,0,0,0
661497,,3,1,1,3,NA,0,0,0
661498,DP,3,1,1,1,NA,0,1,0
661499,,3,2,0,1,NA,0,0,0
661500,,4,1,0,0,DEF,0,0,0
661501,BL,3,2,0,0,NA,0,0,2
661502,,3,2,0,1,DRP,0,0,0
661504,,2,2,1,2,NA,0,0,0
661505,,5,0,0,0,NA,1,0,0
661506,,4,1,0,0,NA,0,0,1
661507,,3,1,1,1,NA,0,0,0
661508,,3,1,1,0,DEF,0,0,0
661509,,3,1,1,2,NA,0,0,0
661511,,3,1,1,0,NA,0,0,8
661512,,3,1,1,1,NA,0,0,4
661513,,3,2,0,1,NA,1,0,5
661514,,3,1,1,0,NA,0,0,0
661515,,1,1,3,4,NA,0,0,0
661516,,3,2,0,1,NA,0,0,10
661517,,3,1,1,2,NA,0,0,0
661520,,2,1,2,2,NA,0,0,0
661522,,2,1,2,3,NA,0,0,0
661523,,1,2,2,3,NA,0,1,0
661524,,2,1,2,0,NA,0,0,0
661525,,4,1,0,0,NA,0,1,2
661526,PA,3,1,1,1,NA,1,0,5
661527,,3,1,1,0,NA,0,1,9
661530,,1,1,3,3,NA,0,1,13
661531,,2,1,2,2,NA,0,0,0
661532,PA,3,1,1,1,NA,0,1,5
661533,,4,1,0,0,NA,0,1,40
661534,,3,1,1,2,NA,0,1,0
661535,,3,1,1,1,NA,0,0,0
661536,,2,1,2,0,NA,0,0,0
661539,,5,0,0,0,DRP,0,0,0
661540,,3,1,1,2,NA,0,0,0
661541,,4,1,0,0,NA,0,0,2
661543,,4,1,0,1,NA,0,0,7
661544,,2,1,2,0,NA,0,0,0
661545,,0,3,2,4,NA,0,0,0
661548,,5,0,0,0,NA,0,0,0
661549,,3,1,1,2,NA,0,0,0
661550,,1,1,3,3,NA,0,0,0
661552,,4,1,0,0,NA,0,0,0
661554,,1,1,3,4,NA,0,0,0
661555,PA,2,1,2,0,DRP,0,0,0
661556,,3,2,0,1,NA,0,0,0
661558,,1,1,3,3,NA,0,0,0
661559,,3,1,1,1,NA,0,0,0
661560,PA,3,1,1,1,DC,0,0,0
661562,,3,1,1,2,NA,0,0,6
661563,,3,1,1,1,NA,0,0,0
661564,,3,1,1,0,OT,0,0,0
661565,,3,0,2,0,DEF,0,0,0
661569,,2,1,2,3,NA,0,0,0
661570,,3,1,1,3,NA,0,0,0
661571,,5,0,0,0,NA,0,0,12
661572,PA,3,1,1,2,DRP,0,0,0
661573,,5,0,0,0,DC,0,0,0
661574,,4,1,0,0,NA,0,0,1
661575,,4,1,0,1,UT,0,0,0
661576,,3,1,1,1,OT,0,0,0
661577,,4,1,0,0,DEF,0,0,0
661579,,4,1,0,1,NA,0,0,5
661580,,3,1,1,1,NA,0,0,0
661581,,3,1,1,1,NA,0,0,0
661582,,3,1,1,1,NA,0,0,0
661583,,4,1,0,0,NA,0,0,11
661584,,1,1,3,4,NA,0,0,0
661585,,1,1,3,3,NA,0,0,0
661586,,4,0,1,0,UT,0,0,0
661588,,2,2,1,2,NA,0,0,0
661589,,3,1,1,1,NA,0,0,5
661590,,2,1,2,2,NA,0,0,0
661591,,4,1,0,1,NA,0,0,0
661593,,5,0,0,0,NA,0,0,6
661594,,4,1,0,0,NA,0,1,11
661595,,4,1,0,0,NA,0,0,0
661596,,4,1,0,1,NA,0,0,7
661597,,3,1,1,2,NA,0,0,0
661600,,2,2,1,3,NA,0,0,0
661601,,4,0,1,0,OT,0,0,0
661602,,3,2,0,1,NA,0,0,7
661603,,3,1,1,2,NA,0,0,0
661604,PA,2,1,2,2,NA,0,0,0
661605,,5,0,0,2,NA,0,0,9
661606,,3,2,0,3,NA,0,0,0
661607,,3,1,1,0,NA,0,0,0
661608,,3,1,1,0,DEF,0,0,0
661609,,4,1,0,0,NA,1,0,1
661610,,3,1,1,1,NA,0,0,0
661611,,4,1,0,1,NA,0,0,0
661612,PA,2,2,1,1,UT,0,0,0
661613,PA,3,1,1,1,OT,1,0,0
661614,,3,1,1,1,NA,0,0,1
661615,PA,3,1,1,1,NA,0,0,0
661616,,3,1,1,3,NA,0,1,0
661617,,3,2,0,2,OT,1,0,0
661618,,5,0,0,0,NA,1,0,3
661619,,2,1,2,3,NA,0,0,0
661620,,1,1,3,3,NA,0,0,0
661621,,1,1,3,3,NA,0,0,0
661622,,1,1,3,3,NA,0,0,0
661625,,4,1,0,2,NA,0,1,0
661626,,3,1,1,0,NA,0,0,0
661627,,3,1,1,0,UT,0,0,0
661628,,4,1,0,0,NA,0,0,0
661629,,3,1,1,0,DRP,0,0,0
661630,,3,1,1,1,NA,0,0,4
661631,,3,1,1,0,NA,0,0,0
661632,,3,1,1,1,OT,0,0,0
661633,,4,1,0,0,NA,0,0,0
661634,,4,1,0,0,NA,0,0,0
661635,,3,1,1,2,NA,0,0,0
661639,,4,1,0,0,NA,0,0,1
661640,,2,2,1,1,DEF,0,0,0
661641,,4,1,0,2,OT,0,0,0
661643,PA SC,2,2,1,1,NA,0,0,1
661644,,2,2,1,4,NA,0,0,0
661645,,2,1,2,4,NA,0,0,0
661646,,3,1,1,0,DEF,0,0,0
661647,,2,3,0,2,NA,0,0,0
661648,,3,1,1,1,NA,0,0,5
661649,,4,1,0,0,NA,0,0,0
661650,,1,2,2,4,NA,0,0,0
661651,,2,2,1,2,NA,0,0,0
661652,,2,2,1,2,BR,0,0,0
661653,SC,4,1,0,0,NA,0,1,10
661654,RO,3,2,0,1,NA,0,1,0
661657,,2,1,2,4,NA,0,0,0
661658,,1,1,3,4,NA,0,0,0
661659,,1,1,3,4,NA,0,0,0
661660,,5,0,0,0,UT,0,0,0
661661,,4,1,0,0,NA,0,0,2
661663,PI,2,1,2,2,NA,0,0,0
661666,,5,0,0,0,NA,0,0,5
661667,,3,2,0,0,NA,0,0,0
661670,,5,0,0,0,NA,0,1,13
661671,,4,1,0,0,DC,0,0,0
661672,,4,1,0,2,NA,0,0,3
661673,PA,2,1,2,2,NA,0,0,0
661674,PA,2,2,1,2,NA,1,0,0
661675,,4,1,0,1,NA,0,0,2
661678,,3,1,1,1,NA,0,2,0
661681,PA,3,2,0,2,DEF,0,0,0
661682,,3,1,1,4,NA,0,0,0
661683,,4,1,0,0,DRP,0,0,0
661685,,3,2,0,2,DEF,0,0,0
661686,,3,1,1,2,DEF,0,0,0
661687,,3,2,0,1,NA,0,0,0
661689,,5,0,0,0,DEF,0,0,0
661690,DP,3,1,1,4,NA,0,0,0
661693,PA,1,2,2,3,DEF,0,0,0
661694,,1,2,2,4,NA,0,1,0
661695,,4,1,0,0,NA,0,0,3
661697,,3,1,1,4,NA,0,0,0
661698,,5,0,0,0,NA,0,0,0
661699,,4,1,0,0,DEF,0,0,0
661701,,2,2,1,2,NA,0,0,0
661702,,2,2,1,2,NA,0,0,0
661703,,3,1,1,1,NA,0,0,2
661704,,3,1,1,1,NA,0,0,0
661705,,3,2,0,0,NA,0,0,0
661706,,4,1,0,0,NA,0,0,2
661707,,5,0,0,0,BR,0,0,0
661708,,4,1,0,0,NA,0,0,30
661709,,2,2,1,2,NA,0,1,0
661710,,2,2,1,2,NA,0,0,0
661711,,2,1,2,2,NA,0,0,1
661714,PA,2,1,2,0,NA,0,0,7
661715,,3,1,1,1,NA,0,0,0
661716,,4,1,0,0,DEF,0,0,0
661717,,4,1,0,1,NA,0,0,4
661719,,5,0,0,0,UT,0,0,0
661720,,5,0,0,0,NA,0,0,0
661721,,5,0,0,0,NA,0,0,1
661723,,4,1,0,0,NA,0,0,7
661724,,4,1,0,1,DEF,0,0,0
661725,,4,1,0,0,NA,0,0,0
661726,,4,1,0,1,UT,0,0,0
661727,,4,1,0,0,OT,0,0,0
661728,,4,1,0,0,NA,0,0,2
661730,,0,3,2,4,NA,0,0,0
661733,,5,0,0,0,DRP,0,0,0
661734,,3,1,1,0,NA,0,0,0
661735,,2,1,2,4,NA,0,0,0
661736,,3,0,2,0,DEF,0,0,0
661737,,3,1,1,4,NA,0,0,0
661738,,4,1,0,0,DC,0,0,0
661739,,2,2,1,2,NA,0,0,0
661740,PI,3,2,0,2,NA,0,0,0
661741,,4,1,0,0,NA,0,0,51
661742,,2,2,1,1,NA,0,0,0
661745,,2,2,1,4,NA,0,0,0
661746,,3,1,1,0,OT,0,0,0
661747,,5,0,0,0,NA,0,0,0
661749,,2,2,1,2,NA,0,0,0
661750,,2,2,1,2,NA,0,0,0
661752,DP,3,1,1,1,NA,0,0,0
661753,,3,2,0,0,NA,0,0,21
661755,SC,4,1,0,0,NA,0,0,0
661756,,2,2,1,2,NA,0,0,0
661757,,2,2,1,2,NA,0,0,0
661758,,2,1,2,2,NA,0,1,0
661759,RO,3,2,0,1,NA,0,0,0
661762,,5,0,0,0,DRP,0,0,0
661763,PA,3,1,1,1,NA,0,0,4
661764,,5,0,0,0,NA,0,0,1
661765,,4,0,1,0,NA,0,1,9
661766,,5,0,0,0,NA,0,0,5
661767,,5,0,0,0,NA,0,0,1
661768,,2,1,2,4,NA,0,2,0
661769,PA,3,1,1,0,DEF,0,0,0
661770,,3,1,1,4,NA,0,1,0
661771,,3,1,1,0,NA,0,0,0
661774,,2,3,0,2,NA,0,0,0
661775,,2,2,1,2,NA,0,0,0
661776,DP,3,1,1,1,NA,0,0,0
661778,PA,2,2,1,1,OT,0,0,0
661779,,5,0,0,0,DRP,0,0,0
661780,,5,0,0,0,NA,0,0,2
661781,PA,3,1,1,1,OT,0,0,0
661782,PA,3,1,1,0,OT,0,0,0
661783,,5,0,0,2,NA,0,1,17
661784,,3,1,1,4,NA,0,0,0
661785,PA,3,1,1,1,NA,0,0,1
661786,,0,2,3,4,NA,0,0,0
661787,,0,2,3,4,NA,0,0,0
661790,,2,1,2,2,NA,0,0,0
661791,,2,2,1,2,NA,0,0,0
661792,,3,1,1,1,NA,0,1,0
661793,,2,1,2,3,NA,0,0,0
661794,,2,2,1,4,NA,0,0,0
661795,,2,2,1,4,NA,0,0,0
661797,PA,4,1,0,2,NA,0,1,10
661798,,4,1,0,0,NA,0,0,6
661799,,4,1,0,0,DC,0,0,0
661800,,5,0,0,0,OT,0,0,0
661801,,5,0,0,0,NA,0,0,0
661802,,5,0,0,0,NA,0,0,0
661806,,2,1,2,4,NA,0,0,0
661807,BL,2,1,2,3,NA,0,0,0
661808,,3,1,1,2,NA,0,0,0
661810,,3,1,1,0,DEF,0,0,0
661811,,4,1,0,0,NA,0,0,2
661812,,4,1,0,0,NA,0,0,1
661813,,4,1,0,0,OT,0,0,0
661814,,4,1,0,1,OT,0,0,0
661815,,4,1,0,0,NA,0,0,1
661816,,5,0,0,0,DEF,0,0,0
661817,,5,0,0,0,NA,0,0,0
661818,,4,1,0,0,DC,0,0,0
661819,,5,0,0,0,NA,0,1,4
661822,PA,3,1,1,0,NA,0,0,16
661823,PA,3,1,1,2,NA,0,0,3
661824,PI,3,1,1,4,NA,0,0,0
661825,,4,1,0,1,NA,0,0,10
661826,PA,3,1,1,2,NA,0,0,4
661827,,1,1,3,4,NA,0,0,0
661828,,2,1,2,4,NA,0,1,0
661831,,3,1,1,3,NA,0,0,0
661832,,2,2,1,1,NA,1,0,13
661833,,4,1,0,1,NA,0,0,9
661834,PI,2,1,2,4,NA,0,0,0
661835,PA,3,1,1,1,NA,0,0,0
661836,,4,1,0,0,NA,0,0,4
661837,,3,0,2,0,NA,1,0,2
661838,DP,2,1,2,3,NA,0,0,0
661839,,4,1,0,0,NA,0,0,14
661840,,1,2,2,4,NA,0,0,0
661841,,3,1,1,0,DRP,0,0,0
661842,SC,4,1,0,0,NA,0,0,0
661845,PA,3,1,1,1,NA,0,0,5
661846,,5,0,0,0,NA,0,0,4
661847,,2,1,2,4,NA,0,1,0
661848,PA SC,3,1,1,1,NA,1,0,5
661849,SC,3,0,2,2,NA,0,0,0
661850,,3,1,1,0,NA,0,0,6
661851,RO,4,1,0,4,NA,0,2,0
661854,PA,2,1,2,2,NA,0,0,35
661855,,2,1,2,0,NA,0,0,1
661857,SC,5,0,0,0,NA,0,0,0
661858,,5,0,0,3,NA,1,0,5
661859,,4,1,0,1,NA,1,0,-2
661863,,2,1,2,4,NA,0,0,0
661864,,4,1,0,1,NA,0,0,1
661865,,3,1,1,4,NA,0,0,0
661867,,2,2,1,3,NA,0,0,0
661868,PA,4,1,0,2,NA,0,0,5
661869,,3,1,1,0,NA,0,0,6
661870,PA,3,1,1,1,NA,0,0,0
661871,,3,1,1,0,OT,0,0,0
661872,DP,3,1,1,3,NA,0,1,0
661873,,2,1,2,0,NA,0,0,0
661874,,3,1,1,0,NA,0,0,0
661875,,3,2,0,2,OT,0,0,0
661878,,3,1,1,0,NA,0,0,35
661879,PA,3,1,1,1,OT,0,0,0
661880,RO,3,1,1,4,NA,0,0,0
661881,,3,1,1,1,DC,0,0,0
661883,,4,1,0,0,NA,0,0,0
661884,,1,2,2,4,NA,0,0,0
661885,,3,1,1,0,NA,0,0,7
661886,,3,1,1,3,NA,0,2,0
661888,,3,1,1,3,NA,0,0,0
661889,,4,1,0,3,NA,0,0,0
661891,,4,1,0,0,NA,0,0,5
661895,PA,2,1,2,0,TA,1,0,0
661896,,3,1,1,3,NA,0,0,0
661897,SC,3,1,1,0,NA,0,0,0
661898,,3,1,1,3,NA,0,0,0
661899,PA,3,1,1,2,DEF,0,0,0
661900,,5,0,0,0,NA,0,0,0
661903,,2,1,2,4,NA,0,0,0
661904,PA,3,1,1,0,NA,0,0,6
661905,PA,3,1,1,2,NA,0,0,0
661906,,3,1,1,0,NA,0,0,0
661907,,3,1,1,0,DRP,0,0,0
661908,RO,1,3,1,4,NA,0,0,0
661910,SC,3,2,0,0,NA,1,1,10
661913,,3,1,1,0,NA,0,0,7
661914,SC,3,2,0,0,NA,0,0,0
661915,PA,1,1,3,2,NA,0,1,11
661916,,3,1,1,3,NA,0,0,0
661917,,3,1,1,2,NA,0,0,0
661918,,4,1,0,0,OT,0,0,0
661919,,4,1,0,0,NA,0,0,6
661922,,3,1,1,2,NA,0,0,4
661924,,3,1,1,0,TA,1,0,0
661925,,5,0,0,0,NA,0,0,5
661926,,2,2,1,4,NA,0,0,0
661927,PA,3,1,1,0,OT,0,0,0
661928,RO,3,1,1,4,NA,0,0,0
661929,,3,1,1,1,OT,1,0,0
661931,,3,1,1,3,NA,0,0,0
661932,PA,4,1,0,1,TA,1,0,0
661933,,2,1,2,0,NA,0,0,0
661934,,5,0,0,0,NA,0,0,10
661935,,3,1,1,2,OT,0,0,0
661936,,3,1,1,4,NA,0,1,0
661939,,3,1,1,0,NA,0,0,2
661940,,3,1,1,3,NA,0,1,0
661941,,4,1,0,0,NA,0,0,0
661942,,4,1,0,0,NA,0,1,15
661943,DP,3,1,1,4,NA,0,0,0
661944,,3,1,1,0,NA,0,1,6
661946,,4,1,0,2,NA,0,0,10
661947,DP,3,1,1,4,NA,0,0,0
661948,SC,3,1,1,0,NA,0,0,0
661949,,2,1,2,1,TA,1,0,0
661950,,4,1,0,0,DEF,0,0,0
661951,,4,1,0,0,NA,0,0,0
661952,,4,1,0,0,DRP,0,0,0
661953,,3,1,1,0,DEF,0,0,0
661954,,3,1,1,0,DEF,0,0,0
661957,,1,1,3,4,NA,0,0,0
661958,,1,1,3,4,NA,0,1,0
661959,SC,4,1,0,1,NA,0,0,0
661960,RO,3,1,1,4,NA,0,0,0
661961,,3,1,1,4,NA,0,0,0
661962,PA,1,2,2,3,NA,0,0,25
661963,PI,2,1,2,2,NA,0,0,0
661964,,0,2,3,4,NA,0,0,0
661967,,3,1,1,2,NA,0,0,26
661969,,3,1,1,0,BR,0,0,0
661970,,5,0,0,0,NA,0,1,5
661971,,3,1,1,1,NA,1,0,3
661974,,1,1,3,4,NA,0,0,0
661975,,2,2,1,4,NA,0,0,0
661976,,2,2,1,4,NA,0,0,0
661977,,1,1,3,4,NA,0,0,0
661978,,1,1,3,4,NA,0,0,0
661981,,3,1,1,0,NA,0,0,0
661982,,3,1,1,0,OT,1,0,0
661983,BL,3,1,1,1,NA,0,0,6
661984,SC,3,1,1,1,NA,0,0,0
661986,,4,1,0,1,NA,0,0,2
661987,,3,1,1,4,DEF,0,0,0
661988,,5,0,0,0,DEF,0,0,0
661990,,3,1,1,1,UT,0,0,0
661991,,3,1,1,1,DEF,1,0,0
661992,,3,1,1,1,OT,1,0,0
661994,,2,2,1,4,NA,0,0,0
661995,,2,1,2,0,NA,0,0,3
661996,,3,1,1,2,NA,0,0,0
661997,,2,1,2,2,NA,0,0,0
661998,,2,1,2,1,NA,0,0,0
661999,,3,1,1,1,DEF,0,0,0
662001,,2,1,2,4,NA,0,1,0
662002,PA,2,2,1,1,NA,0,1,13
662003,,2,1,2,4,NA,0,0,0
662004,PA,4,1,0,1,NA,0,0,5
662006,,3,1,1,4,NA,0,0,0
662007,PA SC,2,2,1,3,TA,1,0,0
662008,,4,1,0,0,NA,0,0,2
662010,,1,2,2,4,NA,0,0,0
662011,,3,1,1,0,NA,0,0,0
662012,SC,4,1,0,0,NA,0,0,2
662016,,2,2,1,1,NA,0,2,0
662017,PA,3,2,0,1,NA,0,0,5
662018,,3,1,1,2,NA,0,0,0
662019,,4,1,0,0,NA,0,1,5
662020,,3,1,1,0,NA,0,0,7
662021,,3,1,1,1,NA,0,1,0
662022,,3,1,1,0,DRP,0,0,0
662023,,2,1,2,1,NA,0,0,0
662026,,2,1,2,1,NA,0,0,9
662027,,1,2,2,4,NA,0,0,0
662028,,3,1,1,2,NA,0,0,4
662029,,5,0,0,0,NA,0,0,0
662032,,4,0,1,0,NA,0,0,0
662033,,3,1,1,0,NA,0,0,2
662034,,3,1,1,1,NA,0,2,0
662035,,3,1,1,2,NA,0,1,0
662036,,4,1,0,0,NA,0,0,4
662037,,3,1,1,1,NA,0,0,0
662038,,3,1,1,1,DEF,0,0,0
662039,,5,0,0,1,NA,1,1,2
662042,,2,1,2,0,NA,0,0,0
662043,,2,1,2,4,NA,0,0,0
662044,,4,1,0,0,NA,0,1,10
662047,,3,1,1,0,OT,1,0,0
662048,,3,1,1,0,NA,0,1,9
662049,,3,1,1,2,NA,0,0,15
662051,,3,1,1,1,NA,0,2,0
662052,,3,1,1,1,NA,1,1,5
662053,,5,0,0,0,DRP,0,0,0
662055,,1,2,2,4,NA,0,2,0
662056,,4,1,0,0,OT,0,0,0
662057,,3,1,1,1,DEF,0,0,0
662059,,3,1,1,0,NA,0,0,7
662060,,3,1,1,1,NA,0,0,0
662061,,4,1,0,0,NA,0,1,16
662063,,3,1,1,0,DEF,1,0,0
662064,,3,1,1,1,NA,0,1,0
662066,,3,1,1,1,NA,0,0,0
662067,SC,3,1,1,2,TA,0,0,0
662068,,4,1,0,0,DEF,0,0,0
662069,,4,1,0,0,BR,0,0,0
662072,,4,1,0,0,NA,0,0,0
662073,,4,1,0,0,NA,0,1,13
662074,,4,1,0,0,NA,0,0,3
662076,,4,1,0,1,NA,0,0,2
662077,,4,1,0,0,NA,0,0,5
662079,,4,1,0,1,NA,0,0,0
662080,,4,1,0,0,TA,1,0,0
662081,,4,1,0,0,NA,0,0,16
662085,,3,1,1,1,NA,0,1,20
662086,PA,3,1,1,1,DEF,0,0,0
662087,,3,1,1,1,NA,0,1,2
662090,,3,1,1,1,NA,0,2,0
662092,,4,1,0,0,OT,0,0,0
662093,,4,0,1,0,NA,0,0,1
662095,,2,1,2,4,NA,0,0,0
662096,,2,2,1,4,NA,0,0,0
662097,,3,1,1,1,NA,0,0,17
662099,,4,1,0,0,NA,0,0,1
662100,PA,2,2,1,0,NA,0,1,51
662101,,3,1,1,4,NA,0,0,0
662102,,2,1,2,0,NA,0,0,0
662103,PA,4,1,0,1,NA,0,0,2
662106,,3,1,1,1,NA,0,0,0
662107,,3,1,1,0,NA,1,2,59
662108,,3,0,2,0,NA,1,0,0
662111,PA,2,2,1,2,UT,0,0,0
662112,,3,1,1,4,NA,0,0,0
662113,,4,1,0,0,OT,0,0,0
662115,,2,1,2,3,NA,0,1,0
662117,,4,0,1,0,NA,0,1,3
662118,,4,1,0,1,NA,0,0,3
662119,,2,1,2,2,NA,0,1,0
662120,PA,2,2,1,2,DRP,0,0,0
662121,,3,1,1,1,NA,0,0,0
662123,,3,1,1,4,NA,0,0,0
662124,,1,2,2,4,NA,0,0,0
662125,SC,4,1,0,1,NA,0,0,6
662126,,3,1,1,4,NA,0,0,0
662127,,5,0,0,0,NA,0,0,5
662128,,1,2,2,4,NA,0,0,0
662129,,4,1,0,0,NA,0,0,0
662130,,4,1,0,0,NA,0,0,6
662133,,3,2,0,3,NA,0,1,0
662134,,2,1,2,0,UT,1,0,0
662135,,3,1,1,1,NA,1,0,60
662137,,0,1,4,4,NA,0,0,0
662138,PA,0,1,4,3,NA,0,0,0
662141,,3,1,1,4,NA,0,0,0
662142,,3,1,1,2,NA,0,0,8
662143,,2,1,2,4,NA,0,0,0
