uid,gid,fpid,tname,drvn,obt,qtr,min,sec,yfog,plays,succ,rfd,pfd,ofd,ry,ra,py,pa,pc,peyf,peya,net,res
96275,4110,672709,GB,7,KOFF,2,0,41,20,6,3,0,2,0,0,0,71,6,3,0,0,71,ENDQ
96276,4110,672716,GB,8,KOFF,3,1,0,20,3,3,0,2,1,0,0,65,3,3,15,0,80,TD
96277,4110,672721,CAR,8,KOFF,3,0,56,20,3,0,0,0,0,2,1,0,2,0,0,0,2,PUNT
96278,4110,672725,GB,9,PUNT,3,1,41,35,4,2,0,1,0,4,1,14,3,1,5,0,23,PUNT
96279,4110,672731,CAR,9,PUNT,3,6,35,14,13,8,3,2,0,37,8,40,4,3,5,0,82,FG
96280,4110,672746,GB,10,KOFF,3,0,55,20,3,1,0,0,0,0,0,8,3,1,0,0,8,PUNT
96281,4110,672750,CAR,10,PUNT,3,0,58,29,3,0,0,0,0,1,1,0,2,0,0,0,1,PUNT
96282,4110,672754,GB,11,PUNT,3,2,17,28,5,2,1,0,0,15,2,-4,3,1,5,0,16,PUNT
96283,4110,672761,CAR,11,PUNT,3,1,55,11,3,0,0,0,0,9,3,0,0,0,0,0,9,PUNT
96284,4110,672765,GB,12,PUNT,4,2,0,40,3,0,0,0,0,6,2,-6,1,0,0,0,0,PUNT
96285,4110,672769,CAR,12,PUNT,4,2,21,26,5,3,0,2,1,4,1,36,4,3,34,0,74,TD
96286,4110,672777,GB,13,KOFF,4,1,28,21,7,5,0,3,0,0,0,79,6,4,5,0,79,TD
96287,4110,672785,CAR,13,KOFF,4,1,33,20,3,1,0,0,0,-7,1,12,2,1,0,0,5,PUNT
96288,4110,672789,GB,14,PUNT,4,2,38,28,8,4,0,4,0,0,0,82,8,5,0,10,72,TD
96289,4110,672800,CAR,14,KOFF,4,0,5,20,1,0,0,0,0,0,0,0,1,0,0,0,0,INT
96290,4110,672801,GB,15,INT,4,1,44,78,8,1,0,1,0,5,2,8,6,1,5,0,18,INT
96291,4110,672810,CAR,15,INT,4,1,48,3,3,0,0,0,0,8,3,0,0,0,0,0,8,PUNT
96292,4110,672814,GB,16,PUNT,4,0,6,21,1,1,0,0,0,0,0,5,1,1,0,0,5,ENDQ
96293,4111,672816,NE,1,KOFF,1,6,2,16,13,10,2,4,0,30,5,46,8,6,8,0,84,TD
96294,4111,672831,NE,2,KOFF,1,2,20,45,5,3,1,1,0,3,3,26,2,2,0,0,29,FUM
96295,4111,672836,WAS,1,FUM,1,0,9,26,1,0,0,0,1,0,0,0,1,0,0,0,0,INT
96296,4111,672837,NE,3,INT,1,1,59,72,6,4,1,1,0,7,2,21,4,3,0,0,28,TD
96297,4111,672845,WAS,2,KOFF,1,1,3,13,3,1,0,0,0,4,1,0,2,0,0,0,4,PUNT
96298,4111,672849,NE,4,PUNT,1,2,20,32,6,1,0,1,0,2,1,50,5,2,0,0,52,INT
96299,4111,672855,WAS,3,INT,1,3,8,54,7,1,0,1,0,3,2,7,5,2,0,0,10,DWNS
96300,4111,672862,NE,5,DWNS,2,5,3,36,10,5,2,1,1,38,6,23,3,2,5,5,61,FG
96301,4111,672875,WAS,4,KOFF,2,7,43,20,16,8,3,3,0,26,8,49,7,5,0,0,75,FG
96302,4111,672892,NE,6,KOFF,2,0,13,20,1,0,0,0,0,-1,1,0,0,0,0,0,-1,ENDQ
96303,4111,672894,WAS,5,KOFF,3,2,50,13,6,3,1,1,0,3,3,41,3,2,0,0,44,FUM
96304,4111,672900,NE,7,FUM,3,4,38,43,9,4,1,2,1,20,5,34,3,2,0,0,54,FG
96305,4111,672910,WAS,6,KOFF,3,1,27,21,3,0,0,0,0,1,1,9,2,1,0,4,6,PUNT
96306,4111,672915,NE,8,PUNT,3,0,59,27,3,1,0,0,0,0,0,14,3,1,0,10,4,PUNT
96307,4111,672920,WAS,7,PUNT,3,0,56,30,3,0,0,0,0,0,0,3,3,1,0,0,3,PUNT
96308,4111,672924,NE,9,PUNT,3,7,42,12,14,9,3,3,0,56,9,42,5,4,0,10,88,TD
96309,4111,672941,WAS,8,KOFF,4,2,13,20,6,2,0,1,0,0,0,24,6,3,0,10,14,PUNT
96310,4111,672949,NE,10,PUNT,4,5,24,17,10,4,0,3,0,7,4,43,6,4,0,5,50,PUNT
96311,4111,672961,WAS,9,PUNT,4,3,26,17,12,7,0,6,0,0,0,80,12,8,3,0,83,TD
96312,4111,672976,NE,11,KOFF,4,0,25,2,1,0,0,0,0,-1,1,0,0,0,0,0,-1,ENDQ
96313,4112,672978,TEN,1,KOFF,1,1,24,20,3,1,0,0,0,7,2,0,1,0,0,0,7,PUNT
96314,4112,672982,NO,1,PUNT,1,3,50,28,7,4,0,4,0,7,3,75,4,4,0,10,72,TD
96315,4112,672992,TEN,2,KOFF,1,1,5,7,3,0,0,0,0,-1,1,0,2,0,0,0,-1,PUNT
96316,4112,672996,TEN,3,PUNT,1,1,43,58,4,1,0,0,0,9,2,0,1,0,0,0,9,FG
96317,4112,673001,NO,2,KOFF,1,3,14,20,8,4,0,4,0,5,2,75,6,4,0,0,80,TD
96318,4112,673011,TEN,4,KOFF,1,2,44,25,4,3,0,1,1,4,2,66,2,2,5,0,75,TD
96319,4112,673018,NO,3,KOFF,1,4,59,21,10,5,2,2,0,15,5,47,5,3,17,0,79,TD
96320,4112,673032,TEN,5,KOFF,2,2,53,23,5,4,1,3,0,40,2,37,3,3,0,0,77,TD
96321,4112,673039,NO,4,KOFF,2,1,11,30,3,0,0,0,0,3,1,0,2,0,0,0,3,PUNT
96322,4112,673043,TEN,6,PUNT,2,1,29,29,3,1,0,0,0,8,2,0,1,0,0,0,8,PUNT
96323,4112,673047,NO,5,PUNT,2,3,41,8,6,3,0,1,0,8,3,31,3,3,0,10,29,PUNT
96324,4112,673055,TEN,7,PUNT,2,1,29,17,6,4,1,3,0,1,1,69,5,4,0,0,70,FUM
96325,4112,673061,NO,6,FUM,2,0,18,13,1,0,0,0,1,-1,1,0,0,0,0,0,-1,ENDQ
96326,4112,673063,NO,7,KOFF,3,2,4,20,3,2,0,0,0,9,3,0,0,0,0,0,9,PUNT
96327,4112,673067,TEN,8,PUNT,3,5,39,33,11,5,1,2,0,17,5,39,5,4,0,0,56,FG
96328,4112,673079,NO,8,KOFF,3,3,47,20,8,6,2,2,0,6,2,44,6,4,0,0,50,INT
96329,4112,673087,TEN,9,INT,3,1,1,20,3,0,0,0,0,2,1,0,2,0,0,0,2,PUNT
96330,4112,673091,NO,9,PUNT,3,5,57,38,13,8,1,4,1,8,5,48,8,6,11,5,62,TD
96331,4112,673108,TEN,10,KOFF,4,4,26,43,9,5,0,4,0,-1,3,49,5,5,9,0,57,TD
96332,4112,673118,NO,10,KOFF,4,2,38,20,5,0,0,0,1,2,1,8,4,2,20,10,20,PUNT
96333,4112,673125,TEN,11,PUNT,4,2,33,11,8,2,0,2,1,8,4,44,3,3,11,11,52,MFG
96334,4112,673135,NO,11,MFG,4,0,59,45,6,1,0,1,0,0,0,27,5,2,0,0,27,BLFG
96335,4112,673141,TEN,12,BLFG,4,0,45,36,3,0,0,0,0,0,0,5,3,1,0,0,5,PUNT
96336,4112,673145,NO,12,PUNT,4,0,11,19,1,0,0,0,0,-1,1,0,0,0,0,0,-1,ENDQ
96337,4112,673147,TEN,13,KOFF,5,5,33,20,9,6,1,4,0,18,3,62,6,6,0,0,80,TD
96338,4113,673157,BUF,1,KOFF,1,3,9,20,6,1,1,0,0,18,4,6,2,1,0,5,24,PUNT
96339,4113,673165,MIA,1,PUNT,1,0,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,SAF
96340,4113,673167,BUF,2,KOFF,1,2,58,20,5,4,3,0,0,84,4,6,1,1,0,10,80,TD
96341,4113,673175,MIA,2,KOFF,1,3,56,18,7,3,1,1,0,12,3,12,4,2,10,0,34,PUNT
96342,4113,673185,BUF,3,PUNT,1,4,1,20,6,2,0,1,0,16,4,-3,2,1,0,0,13,PUNT
96343,4113,673192,MIA,3,PUNT,1,4,25,15,9,8,2,3,1,17,5,53,4,4,15,0,85,TD
96344,4113,673203,BUF,4,KOFF,2,4,20,28,8,2,0,2,1,6,5,26,2,2,15,0,47,FG
96345,4113,673213,MIA,4,KOFF,2,2,35,7,5,1,0,1,0,3,2,48,3,2,0,0,51,PUNT
96346,4113,673219,BUF,5,PUNT,2,2,7,16,4,4,2,1,0,21,3,63,1,1,0,0,84,TD
96347,4113,673225,MIA,5,KOFF,2,2,26,13,10,7,0,4,0,1,1,78,9,8,7,0,86,ENDQ
96348,4113,673238,MIA,6,KOFF,3,4,55,20,9,8,2,3,1,19,5,54,4,4,7,0,80,TD
96349,4113,673249,BUF,6,KOFF,3,2,17,29,3,0,0,0,0,0,0,1,3,2,0,0,1,PUNT
96350,4113,673253,MIA,7,PUNT,3,3,15,30,7,3,1,2,0,19,3,-7,4,2,0,0,12,FUM
96351,4113,673260,BUF,7,FUM,3,2,12,60,3,2,0,1,1,11,2,44,1,1,0,15,40,TD
96352,4113,673268,MIA,8,KOFF,3,2,30,20,6,2,2,0,1,35,3,0,3,0,5,10,40,PUNT
96353,4113,673276,BUF,8,PUNT,4,6,16,20,10,7,2,2,0,74,7,11,3,2,0,5,80,TD
96354,4113,673289,MIA,9,KOFF,4,4,43,7,9,5,0,4,1,0,0,53,8,6,15,5,63,FG
96355,4113,673302,BUF,9,KOFF,4,3,52,54,7,4,2,0,0,36,7,0,0,0,0,0,36,ENDQ
96356,4114,673310,STL,1,KOFF,1,1,5,20,3,0,0,0,0,1,1,0,2,0,0,0,1,PUNT
96357,4114,673314,MIN,1,PUNT,1,3,36,54,8,3,0,1,1,8,3,17,4,2,5,0,30,FG
96358,4114,673324,STL,2,KOFF,1,1,26,20,4,1,1,0,0,11,1,4,3,1,0,0,15,PUNT
96359,4114,673329,MIN,2,PUNT,1,3,29,20,6,6,1,3,0,12,2,55,4,4,18,5,80,TD
96360,4114,673341,STL,3,KOFF,1,4,15,20,9,4,1,2,0,10,5,70,3,3,0,0,80,TD
96361,4114,673351,MIN,3,KOFF,1,2,54,21,5,1,0,0,1,5,2,7,3,2,3,0,15,PUNT
96362,4114,673358,STL,4,PUNT,2,2,20,35,6,1,0,1,0,3,2,19,3,2,0,0,22,FG
96363,4114,673365,MIN,4,KOFF,2,1,45,20,4,1,1,0,0,15,3,0,1,0,0,0,15,PUNT
96364,4114,673370,STL,5,PUNT,2,5,47,26,12,4,2,2,1,27,7,15,4,3,15,0,57,FG
96365,4114,673383,MIN,5,KOFF,2,1,38,21,4,1,1,0,0,17,2,4,2,1,0,0,21,PUNT
96366,4114,673388,STL,6,PUNT,2,1,45,15,8,3,2,1,0,35,3,23,4,2,0,0,58,FG
96367,4114,673397,MIN,6,KOFF,3,0,47,47,2,1,0,1,0,0,0,15,2,1,0,0,15,INT
96368,4114,673399,STL,7,INT,3,2,14,20,3,0,0,0,0,-2,1,2,2,1,0,0,0,PUNT
96369,4114,673404,MIN,7,PUNT,3,3,20,40,7,6,2,1,0,21,4,39,2,2,0,0,60,TD
96370,4114,673412,STL,8,KOFF,3,1,6,20,3,1,0,0,0,2,1,5,2,1,0,0,7,PUNT
96371,4114,673416,MIN,8,PUNT,3,3,17,28,5,1,0,0,1,4,2,7,3,1,5,10,6,PUNT
96372,4114,673424,STL,9,PUNT,3,3,8,20,4,0,0,0,1,5,3,-1,1,1,15,0,19,PUNT
96373,4114,673430,MIN,9,PUNT,3,4,7,11,6,3,1,0,0,6,4,9,2,1,25,5,35,PUNT
96374,4114,673440,STL,10,PUNT,4,2,17,27,5,2,2,0,0,36,3,0,2,0,0,11,36,PUNT
96375,4114,673446,MIN,10,PUNT,4,2,0,11,5,3,2,0,0,28,3,0,2,0,0,0,28,PUNT
96376,4114,673452,STL,11,PUNT,4,0,56,20,3,0,0,0,0,3,1,4,2,1,0,0,7,PUNT
96377,4114,673456,MIN,11,PUNT,4,1,38,30,3,1,0,0,0,6,2,0,1,0,0,0,6,PUNT
96378,4114,673460,STL,12,PUNT,4,3,28,35,8,3,2,0,0,35,7,0,0,0,0,0,35,MFG
96379,4114,673468,MIN,12,MFG,4,0,28,38,3,0,0,0,0,1,2,-11,1,0,0,0,-10,PUNT
96380,4114,673472,STL,13,PUNT,4,1,2,39,5,1,0,0,1,0,0,19,4,2,17,10,26,FG
96381,4114,673480,MIN,13,KOFF,4,0,12,18,1,0,0,0,0,-1,1,0,0,0,0,0,-1,ENDQ
96382,4114,673482,STL,14,KOFF,5,1,41,20,3,0,0,0,0,-6,1,0,2,1,0,0,-6,PUNT
96383,4114,673486,MIN,14,PUNT,5,3,58,49,7,3,1,0,0,23,5,6,1,1,0,0,29,FG
96384,4115,673494,NYJ,1,KOFF,1,0,58,27,3,0,0,0,0,-1,1,0,2,0,0,0,-1,PUNT
